h3_cell,previous_28d,current_28d,hotspot_status,change_28d,pct_change_28d,hotspot_score,precinct_norm,selection_type,selection_name,previous_hotspot_threshold,current_hotspot_threshold,previous_28d_start,previous_28d_end,current_28d_start,current_28d_end,latitude,longitude,neighborhood,nearest_intersection
882ab2c0adfffff,8,4,Declining Hotspot,-4,-50.0,4.0,12,Category Focus,Property Crime,8,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4370310784254,-83.1416885783729,Sherwood Forest,Livernois Ave & Saint Martins Ave
882ab2c195fffff,8,4,Declining Hotspot,-4,-50.0,4.0,12,Category Focus,Property Crime,8,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4257472140624,-83.17768700583515,Schulze,Curtis St & Steel St
882ab2ce61fffff,8,4,Declining Hotspot,-4,-50.0,4.0,12,Category Focus,Property Crime,8,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4039669003558,-83.1770453257813,Bethune Community,Schaefer Hwy & Keeler Ave
882ab2c19dfffff,8,3,Declining Hotspot,-5,-62.5,3.0,12,Category Focus,Property Crime,8,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.43306189999275,-83.1697457526532,McDowell,Meyers Rd & W 7 Mile Rd
882ab2c0b9fffff,8,2,Declining Hotspot,-6,-75.0,2.0,12,Category Focus,Property Crime,8,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.41872966278205,-83.1063997258062,Palmer Park,John R St & W McNichols Rd
882ab2cebbfffff,7,14,Emerging Hotspot,7,100.0,24.5,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3128380399185,-83.12812257015175,Springwells,Carson St & Belle St
882ab2c521fffff,1,10,Emerging Hotspot,9,900.0,23.5,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3735223882003,-83.1050901107629,Virginia Park Community,Hazelwood St & 14th St
882ab2c539fffff,3,11,Emerging Hotspot,8,266.67,23.0,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3630058836639,-83.0833861200632,Elijah McCoy,W Baltimore St & 3rd St
882ab2cf5dfffff,8,14,Emerging Hotspot,6,75.0,23.0,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4103285053167,-83.2108407677899,Crary/St Marys,Verne St & Biltmore St
882ab2ce63fffff,5,12,Emerging Hotspot,7,140.0,22.5,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3999591437535,-83.17074921794016,Bethune Community,Chalfonte St & Appoline St
882ab2c5a5fffff,2,10,Emerging Hotspot,8,400.0,22.0,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.322617530783006,-83.0892908956303,Hubbard Farms,Wolff St & Palms St
882ab2ca93fffff,8,13,Emerging Hotspot,5,62.5,20.5,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4294810884543,-83.2416290872179,Holcomb Community,W 7 Mile Rd & Patton St
882ab2cc2dfffff,3,10,Emerging Hotspot,7,233.33,20.5,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3503213294463,-83.2406201033814,Warrendale,Braile St & Belton Ave
882ab2c19bfffff,4,10,Emerging Hotspot,6,150.0,19.0,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4242861135931,-83.15337759519235,Bagley,Thatcher St & Indiana St
882ab2c52dfffff,6,11,Emerging Hotspot,5,83.33,18.5,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3817503022529,-83.1096324868484,Dexter-Linwood,Glynn Ct & Linwood St
882ab2cf61fffff,6,11,Emerging Hotspot,5,83.33,18.5,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4146741898092,-83.2568507845596,Oak Grove District 1,Chapel St & W McNichols Rd
882ab2c589fffff,8,12,Emerging Hotspot,4,50.0,18.0,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3313368677451,-83.0421009226148,Downtown,Randolph St & Cadillac Sq
882ab2d5b3fffff,3,9,Emerging Hotspot,6,200.0,18.0,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4351378710972,-82.9776864504547,Franklin,Chalmers St & E 7 Mile Rd
882ab2cc43fffff,7,11,Emerging Hotspot,4,57.14,17.0,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3570481056041,-83.1935237234267,Fiskhorn,Prest St & Joy Rd
882ab2cc63fffff,7,11,Emerging Hotspot,4,57.14,17.0,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3540669512469,-83.2234171641304,Warrendale,Joy Rd & Greenview Ave
882ab2c52bfffff,4,9,Emerging Hotspot,5,125.0,16.5,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3739808566136,-83.0944508510725,Virginia Park Community,Rosa Parks Blvd & W Euclid St
882ab2ca97fffff,4,9,Emerging Hotspot,5,125.0,16.5,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4292679010273,-83.2534029514986,Evergreen Lahser 7/8,Lahser Rd & W 7 Mile Rd
882ab2cc93fffff,4,9,Emerging Hotspot,5,125.0,16.5,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.2666572840668,-83.1560066412194,Boynton,S Annabelle St & Omaha St
882ab2c0dbfffff,6,10,Emerging Hotspot,4,66.67,16.0,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4331387024329,-83.0622209405383,Farwell,Ryan Rd & E 7 Mile Rd
882ab2c525fffff,6,10,Emerging Hotspot,4,66.67,16.0,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.377040420023,-83.1174128378397,Dexter-Linwood,Dexter Ave & Collingwood St
882ab2c661fffff,6,10,Emerging Hotspot,4,66.67,16.0,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4271921170409,-82.9627670159486,Mapleridge,Troester St & Queen St
882ab2c66dfffff,6,10,Emerging Hotspot,4,66.67,16.0,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4361962904987,-82.9654131082091,Regent Park,Maddelein St & Crusade St
882ab2c0a7fffff,8,11,Emerging Hotspot,3,37.5,15.5,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.424372661051,-83.1412534391509,University District,Pickford St & Livernois Ave
882ab2cf0dfffff,3,8,Emerging Hotspot,5,166.67,15.5,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.406034033514345,-83.2406317070044,Brightmoor,Pilgrim St & Vaughan St
882ab2c505fffff,5,9,Emerging Hotspot,4,80.0,15.0,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.379413120139304,-83.0847668736954,Piety Hill,Hazelwood St & 2nd Ave
882ab2c643fffff,5,9,Emerging Hotspot,4,80.0,15.0,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4217086952154,-82.92813607488735,Cornerstone Village,Chester St & University Pl
882ab2cf33fffff,5,9,Emerging Hotspot,4,80.0,15.0,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.37187235244575,-83.2412209572612,Franklin Park,Plymouth Rd & Fielding St
882ab2c76bfffff,4,8,Emerging Hotspot,4,100.0,14.0,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.438658991326,-83.0306180858354,Nortown,E Lantz St & Sherwood St
882ab2c629fffff,6,9,Emerging Hotspot,3,50.0,13.5,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4133086158442,-82.9669394617187,Outer Drive-Hayes,Promenade St & Philip St
882ab2cc47fffff,6,9,Emerging Hotspot,3,50.0,13.5,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3590625176971,-83.20396735527581,Joy Community,Mansfield St & Kramer St
882ab2c5e7fffff,5,8,Emerging Hotspot,3,60.0,12.5,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.332745994982,-83.07147960242806,Corktown,Cochrane St & Kaline Dr
882ab2c60bfffff,5,8,Emerging Hotspot,3,60.0,12.5,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4071065301122,-82.9271565989737,Cornerstone Village,Guilford St & E Warren Ave
882ab2ce67fffff,5,8,Emerging Hotspot,3,60.0,12.5,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3996165391759,-83.1843121901417,Bethune Community,Ardmore St & Lyndon St
882ab2c403fffff,7,9,Emerging Hotspot,2,28.57,12.0,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3575485838906,-82.9870693400185,East Village,E Jefferson Ave & Holcomb St
882ab2cc01fffff,7,9,Emerging Hotspot,2,28.57,12.0,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3458183863618,-83.2082445872955,Warren Ave Community,Rutland St & Majestic St
882ab2cf35fffff,7,9,Emerging Hotspot,2,28.57,12.0,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3819326734984,-83.2583706737934,Brightmoor,Lahser Rd & Dolson St
882ab2c1d3fffff,6,8,Emerging Hotspot,2,33.33,11.0,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.436933621782046,-83.1507772485498,Oak Grove District 2,Roselawn St & W Outer Dr
882ab2c623fffff,6,8,Emerging Hotspot,2,33.33,11.0,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4000763519574,-82.96843649080165,Chandler Park,Drexel St & Southampton St
882ab2c74bfffff,6,8,Emerging Hotspot,2,33.33,11.0,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4382686569261,-83.0023666046127,Pulaski,Annott St & Pinewood St
882ab2d5b1fffff,6,8,Emerging Hotspot,2,33.33,11.0,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.443187664534804,-82.9804529832112,Mohican Regent,Tacoma St & Hoyt St
882ab2c193fffff,8,9,Emerging Hotspot,1,12.5,10.5,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4169437403662,-83.1603122492298,Schulze,W McNichols Rd & Wyoming St
882ab2cc41fffff,8,9,Emerging Hotspot,1,12.5,10.5,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3634942640829,-83.197222222757,Joy Community,Greenfield Rd & W Chicago St
882ab2cf45fffff,8,9,Emerging Hotspot,1,12.5,10.5,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.419387568202254,-83.2383766583946,Evergreen-Outer Drive,Santa Maria St & Heyden St
882ab2c535fffff,7,8,Emerging Hotspot,1,14.29,9.5,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3603122330898,-83.0999457306279,NW Goldberg,Linwood St & W Grand Blvd
882ab2c755fffff,7,8,Emerging Hotspot,1,14.29,9.5,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4252867726769,-83.0043984036163,Von Steuben,Bradford St & Sauer St
882ab2c761fffff,7,8,Emerging Hotspot,1,14.29,9.5,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4384549401626,-83.04371480168,Farwell,E Lantz St & Mound Rd
882ab2ca95fffff,7,8,Emerging Hotspot,1,14.29,9.5,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4363672103309,-83.2585634954651,Berg-Lahser,Lahser Rd & Pembroke Ave
882ab2cab1fffff,7,8,Emerging Hotspot,1,14.29,9.5,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4290006373133,-83.2777700530693,Five Points,Woodbine St & W 7 Mile Rd
882ab2cc0dfffff,7,8,Emerging Hotspot,1,14.29,9.5,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3525705286139,-83.2113422018863,Garden View,Gardenview Cir & Memorial Ave
882ab2ce5bfffff,7,8,Emerging Hotspot,1,14.29,9.5,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3886209069811,-83.1151922896919,Dexter-Linwood,Fullerton St & Linwood St
882ab2c5cbfffff,8,8,Emerging Hotspot,0,0.0,8.0,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3410176915525,-83.023266509099,Elmwood Park,E Jefferson Ave & Chene St
882ab2c70dfffff,8,8,Emerging Hotspot,0,0.0,8.0,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4310682433344,-83.0274669652189,Grant,E Robinwood St & Packard St
882ab2c5c7fffff,30,34,Persistent Hotspot,4,13.33,51.9,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3340146833249,-83.0431303273926,Greektown,Beaubien St & E Lafayette St
882ab2c58dfffff,30,32,Persistent Hotspot,2,6.67,46.2,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3325162414365,-83.0493954373665,Downtown,John R St & Woodward Ave
882ab2c5e3fffff,25,29,Persistent Hotspot,4,16.0,45.15,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3323027840917,-83.057812497388,Downtown,Bagley St & 3rd St
882ab2c603fffff,11,18,Persistent Hotspot,7,63.64,34.8,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4029894505433,-82.9399556381637,Morningside,Audubon Rd & E Warren Ave
882ab2c517fffff,24,20,Persistent Hotspot,-4,-16.67,27.0,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3547448078777,-83.0636943175046,Midtown,W Hancock St & Woodward Ave
882ab2c1b7fffff,9,14,Persistent Hotspot,5,55.56,26.4,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.415851144836296,-83.20139796128575,Crary/St Marys,Greenfield Rd & Verne St
882ab2c5ebfffff,13,16,Persistent Hotspot,3,23.08,26.1,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3369889568907,-83.0517817737465,Downtown,Woodward Ave & E Adams Ave
882ab2c5edfffff,14,16,Persistent Hotspot,2,14.29,24.6,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3487242716004,-83.0687031319813,Midtown,W Alexandrine St & 2nd Ave
882ab2c647fffff,13,15,Persistent Hotspot,2,15.38,23.25,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4244778056882,-82.9407430774162,Moross-Morang,Casino St & Somerset Ave
882ab2c60dfffff,10,13,Persistent Hotspot,3,30.0,22.05,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4197410360825,-82.9462573545625,Yorkshire Woods,Nottingham Rd & Britain St
882ab2c605fffff,9,12,Persistent Hotspot,3,33.33,20.7,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.41182849365295,-82.9542600506487,Outer Drive-Hayes,Beaconsfield St & Courville St
882ab2cc67fffff,9,12,Persistent Hotspot,3,33.33,20.7,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.35570902059675,-83.2347281579616,Warrendale,Evergreen Rd & Joy Rd
882ab2c66bfffff,16,15,Persistent Hotspot,-1,-6.25,20.25,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.42632688143855,-82.9499411616721,Moross-Morang,Lakepointe St & Morang Dr
882ab2c5e1fffff,17,14,Persistent Hotspot,-3,-17.65,18.9,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3394921948913,-83.0664991055863,Midtown,Grand River Ave & S M 10
882ab2d5b7fffff,11,12,Persistent Hotspot,1,9.09,17.7,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4383595504994,-82.9889717563696,Pulaski,E 7 Mile Rd & Schoenherr St
882ab2c439fffff,21,13,Persistent Hotspot,-8,-38.1,17.55,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3519526429914,-82.9967383380492,West Village,E Jefferson Ave & Parker St
882ab2c5c3fffff,14,13,Persistent Hotspot,-1,-7.14,17.55,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3364259425427,-83.0292011368974,Lafayette Park,Saint Aubin St & E Larned St
882ab2c5e9fffff,22,13,Persistent Hotspot,-9,-40.91,17.55,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.346487742123,-83.0580336249676,Midtown,Eliot St & Woodward Ave
882ab2c53bfffff,10,11,Persistent Hotspot,1,10.0,16.35,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3546909528293,-83.0731579493817,Wayne State,Anthony Wayne Dr & 3rd St
882ab2c663fffff,10,11,Persistent Hotspot,1,10.0,16.35,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4203963608699,-82.9577493746717,Denby,Grayton St & Lansdowne St
882ab2c669fffff,10,11,Persistent Hotspot,1,10.0,16.35,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4331934041443,-82.9549172238386,Mapleridge,Kelly Rd & Linnhurst St
882ab2c53dfffff,14,12,Persistent Hotspot,-2,-14.29,16.2,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.364597989538,-83.0938448650044,LaSalle Gardens,W Grand Blvd & Hanover St
882ab2ce51fffff,17,12,Persistent Hotspot,-5,-29.41,16.2,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3909329578329,-83.1254968552373,Dexter-Linwood,Dexter Ave & Waverly
882ab2d5b5fffff,21,12,Persistent Hotspot,-9,-42.86,16.2,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4456739782067,-82.9916402776304,Conner Creek,Fairport St & Bringard Dr
882ab2ce6bfffff,9,10,Persistent Hotspot,1,11.11,15.0,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4025284332423,-83.1651004313549,Bethune Community,Fenkell St & Wyoming St
882ab2c62bfffff,11,11,Persistent Hotspot,0,0.0,14.85,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4065719044079,-82.9643445990192,Outer Drive-Hayes,Chalmers St & Kent St
882ab2ce69fffff,14,11,Persistent Hotspot,-3,-21.43,14.85,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.41199469544685,-83.1698402050922,Fitzgerald/Marygrove,Florence St & Mendota St
882ab2cf4bfffff,11,11,Persistent Hotspot,0,0.0,14.85,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4155656036928,-83.2145581138045,College Park,N M 39 & W McNichols Rd
882ab2c0d1fffff,13,10,Persistent Hotspot,-3,-23.08,13.5,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4355909483518,-83.0735405934336,Pershing,Charest St & E Lantz St
882ab2c1b9fffff,10,10,Persistent Hotspot,0,0.0,13.5,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4273222133839,-83.18755904420081,Winship,Margareta St & Mark Twain St
882ab2c507fffff,20,10,Persistent Hotspot,-10,-50.0,13.5,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3697335528948,-83.08170174424,Virginia Park Community,W Grand Blvd & Lincoln St
882ab2c527fffff,17,10,Persistent Hotspot,-7,-41.18,13.5,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3687090022666,-83.1138186796188,Jamison,Atkinson St & Dexter Ave
882ab2c529fffff,13,10,Persistent Hotspot,-3,-23.08,13.5,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.38104713800355,-83.098032597983,Boston Edison,W Boston Blvd & N M 10 Service Drive
882ab2c5c1fffff,15,10,Persistent Hotspot,-5,-33.33,13.5,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3423666128366,-83.0379321607677,Lafayette Park,Pembridge Pl & Saint Aubin St
882ab2c61dfffff,10,9,Persistent Hotspot,-1,-10.0,12.15,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4013216575509,-82.9277006185038,East English Village,Harvard Rd & Waveney St
882ab2cc2bfffff,9,9,Persistent Hotspot,0,0.0,12.15,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3396077393422,-83.22680751775106,Warrendale,Warwick St & Whitlock St
882ab2ce33fffff,12,9,Persistent Hotspot,-3,-25.0,12.15,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3597662727578,-83.1641413385951,Barton-McFarland,Ellis St & Meyers Rd
882ab2ce49fffff,10,9,Persistent Hotspot,-1,-10.0,12.15,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.41475945047815,-83.1417270778599,Fitzgerald/Marygrove,Stoepel St & Florence St
882ab2ce4dfffff,20,9,Persistent Hotspot,-11,-55.0,12.15,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.41713248022035,-83.1491035149803,Bagley,San Juan Dr & W McNichols Rd
882ab2ce6dfffff,16,9,Persistent Hotspot,-7,-43.75,12.15,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4118076305669,-83.1797983731317,Harmony Village,Schaefer Hwy & W McNichols Rd
882ab2cf09fffff,9,9,Persistent Hotspot,0,0.0,12.15,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4039882458279,-83.2259135822917,Rosedale Park,Grand River Ave & Glastonbury Ave
882ab2cf49fffff,9,9,Persistent Hotspot,0,0.0,12.15,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4248549880698,-83.2179256175138,College Park,Margareta St & Lindsay St
882ab2c1b5fffff,9,8,Persistent Hotspot,-1,-11.11,10.8,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4230381823384,-83.20823202955845,College Park,Thatcher St & Ferguson St
882ab2c5c9fffff,13,8,Persistent Hotspot,-5,-38.46,10.8,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3502542019417,-83.0302985615252,Elmwood Park,Prince Hall Dr & Chene St
882ab2c609fffff,11,8,Persistent Hotspot,-3,-27.27,10.8,ALL,Category Focus,Property Crime,9,8,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4171371230563,-82.9366282920503,Yorkshire Woods,Harper Ave & Cadieux Rd
