h3_cell,previous_14d,current_14d,hotspot_status,change_14d,pct_change_14d,hotspot_score,precinct_norm,selection_type,selection_name,previous_hotspot_threshold,current_hotspot_threshold,previous_14d_start,previous_14d_end,current_14d_start,current_14d_end,latitude,longitude,neighborhood,nearest_intersection,neighborhood_scope
882ab2ce9dfffff,2.0,4.0,Emerging Hotspot,2.0,100.0,7.0,04,All,All,6.0,4.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.323923297312675,-83.11319284258268,Central Southwest,Federal St & Livernois Ave,Central Southwest
882ab2ce91fffff,11.0,9.0,Persistent Hotspot,-2.0,-18.18,12.15,04,All,All,6.0,4.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.3159925152635,-83.1058310573894,Central Southwest,W Vernor Hwy & Infantry St,Central Southwest
882ab2ce9bfffff,6.0,2.0,Declining Hotspot,-4.0,-66.67,2.0,04,All,All,6.0,4.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.31498158011727,-83.09553842886348,Central Southwest,Clark St & Christiancy St,Central Southwest
882ab2ce99fffff,1.0,12.0,Emerging Hotspot,11.0,1100.0,28.5,ALL,All,All,6.0,4.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.319742891837656,-83.09715415552316,Central Southwest,W Vernor Hwy & McKinstry St,Central Southwest
882ab2ce9dfffff,2.0,4.0,Emerging Hotspot,2.0,100.0,7.0,ALL,All,All,6.0,4.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.323923297312675,-83.11319284258268,Central Southwest,Federal St & Livernois Ave,Central Southwest
882ab2ce91fffff,11.0,9.0,Persistent Hotspot,-2.0,-18.18,12.15,ALL,All,All,6.0,4.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.3159925152635,-83.1058310573894,Central Southwest,W Vernor Hwy & Infantry St,Central Southwest
882ab2ce9bfffff,6.0,2.0,Declining Hotspot,-4.0,-66.67,2.0,ALL,All,All,6.0,4.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.31498158011727,-83.09553842886348,Central Southwest,Clark St & Christiancy St,Central Southwest
882ab2ce9dfffff,1.0,3.0,Emerging Hotspot,2.0,200.0,6.0,04,Category Focus,Property Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.323923297312675,-83.11319284258268,Central Southwest,Federal St & Livernois Ave,Central Southwest
882ab2ce9dfffff,1.0,3.0,Emerging Hotspot,2.0,200.0,6.0,ALL,Category Focus,Property Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.323923297312675,-83.11319284258268,Central Southwest,Federal St & Livernois Ave,Central Southwest
882ab2ce99fffff,1.0,5.0,Emerging Hotspot,4.0,400.0,11.0,04,Category Focus,Violent Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.319742891837656,-83.09715415552316,Central Southwest,W Vernor Hwy & McKinstry St,Central Southwest
882ab2ce91fffff,2.0,3.0,Emerging Hotspot,1.0,50.0,4.5,04,Category Focus,Violent Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.3159925152635,-83.1058310573894,Central Southwest,W Vernor Hwy & Infantry St,Central Southwest
882ab2ce99fffff,1.0,5.0,Emerging Hotspot,4.0,400.0,11.0,ALL,Category Focus,Violent Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.319742891837656,-83.09715415552316,Central Southwest,W Vernor Hwy & McKinstry St,Central Southwest
882ab2ce91fffff,2.0,3.0,Emerging Hotspot,1.0,50.0,4.5,ALL,Category Focus,Violent Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.3159925152635,-83.1058310573894,Central Southwest,W Vernor Hwy & Infantry St,Central Southwest
882ab2ce99fffff,1.0,4.0,Emerging Hotspot,3.0,300.0,8.5,04,Crime Type,ASSAULT,3.0,4.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.319742891837656,-83.09715415552316,Central Southwest,W Vernor Hwy & McKinstry St,Central Southwest
882ab2ce99fffff,1.0,4.0,Emerging Hotspot,3.0,300.0,8.5,ALL,Crime Type,ASSAULT,3.0,4.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.319742891837656,-83.09715415552316,Central Southwest,W Vernor Hwy & McKinstry St,Central Southwest
882ab2ce99fffff,0.0,4.0,New Hotspot,4.0,,10.0,04,Crime Type,FRAUD,3.0,4.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.319742891837656,-83.09715415552316,Central Southwest,W Vernor Hwy & McKinstry St,Central Southwest
882ab2ce99fffff,0.0,4.0,New Hotspot,4.0,,10.0,ALL,Crime Type,FRAUD,3.0,4.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.319742891837656,-83.09715415552316,Central Southwest,W Vernor Hwy & McKinstry St,Central Southwest
882ab2ced1fffff,3.0,5.0,Persistent Hotspot,2.0,66.67,9.75,03,All,All,3.0,4.0,2026-08-20,2026-09-02,2026-09-03,2026-09-16,42.33548399142367,-83.09762278844548,Chadsey Condon,Magnolia St & W Grand Blvd,Chadsey Condon
882ab2ce8bfffff,7.0,8.0,Persistent Hotspot,1.0,14.29,12.3,04,All,All,5.0,6.0,2026-08-20,2026-09-02,2026-09-03,2026-09-16,42.331163128617,-83.11552683120816,Chadsey Condon,N Campbell St & Michigan Ave,Chadsey Condon
882ab2ced7fffff,0.0,5.0,New Hotspot,5.0,,12.5,ALL,All,All,3.0,5.0,2026-08-20,2026-09-02,2026-09-03,2026-09-16,42.333272748936494,-83.10601253238046,Chadsey Condon,28th St & Magnolia St,Chadsey Condon
882ab2ce8bfffff,7.0,8.0,Persistent Hotspot,1.0,14.29,12.3,ALL,All,All,3.0,5.0,2026-08-20,2026-09-02,2026-09-03,2026-09-16,42.331163128617,-83.11552683120816,Chadsey Condon,N Campbell St & Michigan Ave,Chadsey Condon
882ab2ced1fffff,3.0,5.0,Persistent Hotspot,2.0,66.67,9.75,ALL,All,All,3.0,5.0,2026-08-20,2026-09-02,2026-09-03,2026-09-16,42.33548399142367,-83.09762278844548,Chadsey Condon,Magnolia St & W Grand Blvd,Chadsey Condon
882ab2ce8bfffff,2.0,5.0,Emerging Hotspot,3.0,150.0,9.5,04,Category Focus,Property Crime,3.0,4.0,2026-08-20,2026-09-02,2026-09-03,2026-09-16,42.331163128617,-83.11552683120816,Chadsey Condon,N Campbell St & Michigan Ave,Chadsey Condon
882ab2ce8bfffff,2.0,5.0,Emerging Hotspot,3.0,150.0,9.5,ALL,Category Focus,Property Crime,3.0,3.0,2026-08-20,2026-09-02,2026-09-03,2026-09-16,42.331163128617,-83.11552683120816,Chadsey Condon,N Campbell St & Michigan Ave,Chadsey Condon
882ab2ced7fffff,0.0,3.0,New Hotspot,3.0,,7.5,04,Category Focus,Violent Crime,3.0,3.0,2026-08-20,2026-09-02,2026-09-03,2026-09-16,42.333272748936494,-83.10601253238046,Chadsey Condon,28th St & Magnolia St,Chadsey Condon
882ab2ced7fffff,0.0,3.0,New Hotspot,3.0,,7.5,ALL,Category Focus,Violent Crime,3.0,3.0,2026-08-20,2026-09-02,2026-09-03,2026-09-16,42.333272748936494,-83.10601253238046,Chadsey Condon,28th St & Magnolia St,Chadsey Condon
882ab2ce0dfffff,3.0,3.0,Emerging Hotspot,0.0,0.0,3.0,10,All,All,4.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.39526146904883,-83.1582996029156,Chalfonte,Lyndon St & Kentucky St,Chalfonte
882ab2ce6bfffff,3.0,3.0,Emerging Hotspot,0.0,0.0,3.0,10,All,All,4.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.40105749931469,-83.15960550061021,Chalfonte,Desoto St & Wyoming St,Chalfonte
882ab2ce09fffff,9.0,4.0,Persistent Hotspot,-5.0,-55.56,5.4,10,All,All,4.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.39533268914436,-83.15007923562528,Chalfonte,Greenlawn St & Lyndon St,Chalfonte
882ab2ce47fffff,4.0,1.0,Declining Hotspot,-3.0,-75.0,1.0,10,All,All,4.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.40033350025644,-83.15123399049658,Chalfonte,Roselawn St & Eaton St,Chalfonte
882ab2ce0dfffff,3.0,3.0,Emerging Hotspot,0.0,0.0,3.0,ALL,All,All,4.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.39526146904883,-83.1582996029156,Chalfonte,Lyndon St & Kentucky St,Chalfonte
882ab2ce6bfffff,3.0,3.0,Emerging Hotspot,0.0,0.0,3.0,ALL,All,All,4.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.40105749931469,-83.15960550061021,Chalfonte,Desoto St & Wyoming St,Chalfonte
882ab2ce09fffff,9.0,4.0,Persistent Hotspot,-5.0,-55.56,5.4,ALL,All,All,4.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.39533268914436,-83.15007923562528,Chalfonte,Greenlawn St & Lyndon St,Chalfonte
882ab2ce47fffff,4.0,1.0,Declining Hotspot,-3.0,-75.0,1.0,ALL,All,All,4.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.40033350025644,-83.15123399049658,Chalfonte,Roselawn St & Eaton St,Chalfonte
882ab2ce09fffff,5.0,0.0,Declining Hotspot,-5.0,-100.0,0.0,10,Category Focus,Property Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.39533268914436,-83.15007923562528,Chalfonte,Greenlawn St & Lyndon St,Chalfonte
882ab2ce09fffff,5.0,0.0,Declining Hotspot,-5.0,-100.0,0.0,ALL,Category Focus,Property Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.39533268914436,-83.15007923562528,Chalfonte,Greenlawn St & Lyndon St,Chalfonte
882ab2ce09fffff,3.0,2.0,Declining Hotspot,-1.0,-33.33,2.0,10,Category Focus,Violent Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.39533268914436,-83.15007923562528,Chalfonte,Greenlawn St & Lyndon St,Chalfonte
882ab2ce09fffff,3.0,2.0,Declining Hotspot,-1.0,-33.33,2.0,ALL,Category Focus,Violent Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.39533268914436,-83.15007923562528,Chalfonte,Greenlawn St & Lyndon St,Chalfonte
882ab2ce6bfffff,2.0,3.0,Emerging Hotspot,1.0,50.0,4.5,10,Crime Type,FRAUD,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.40105749931469,-83.15960550061021,Chalfonte,Desoto St & Wyoming St,Chalfonte
882ab2ce6bfffff,2.0,3.0,Emerging Hotspot,1.0,50.0,4.5,ALL,Crime Type,FRAUD,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.40105749931469,-83.15960550061021,Chalfonte,Desoto St & Wyoming St,Chalfonte
882ab2c623fffff,4.0,4.0,Persistent Hotspot,0.0,0.0,5.4,05,All,All,4.0,4.0,2026-08-19,2026-09-01,2026-09-02,2026-09-15,42.39890929340915,-82.97037983923406,Chandler Park,Chandler Park Dr & Dickerson St,Chandler Park
882ab2c449fffff,4.0,2.0,Declining Hotspot,-2.0,-50.0,2.0,05,All,All,4.0,4.0,2026-08-19,2026-09-01,2026-09-02,2026-09-15,42.39069586398867,-82.97496146876155,Chandler Park,Drew Ct & Banneker Ct,Chandler Park
882ab2c623fffff,4.0,4.0,Persistent Hotspot,0.0,0.0,5.4,ALL,All,All,4.0,4.0,2026-08-19,2026-09-01,2026-09-02,2026-09-15,42.39890929340915,-82.97037983923406,Chandler Park,Chandler Park Dr & Dickerson St,Chandler Park
882ab2c449fffff,4.0,2.0,Declining Hotspot,-2.0,-50.0,2.0,ALL,All,All,4.0,4.0,2026-08-19,2026-09-01,2026-09-02,2026-09-15,42.39069586398867,-82.97496146876155,Chandler Park,Drew Ct & Banneker Ct,Chandler Park
882ab2c623fffff,0.0,3.0,New Hotspot,3.0,,7.5,05,Category Focus,Violent Crime,3.0,3.0,2026-08-19,2026-09-01,2026-09-02,2026-09-15,42.39890929340915,-82.97037983923406,Chandler Park,Chandler Park Dr & Dickerson St,Chandler Park
882ab2c623fffff,0.0,3.0,New Hotspot,3.0,,7.5,ALL,Category Focus,Violent Crime,3.0,3.0,2026-08-19,2026-09-01,2026-09-02,2026-09-15,42.39890929340915,-82.97037983923406,Chandler Park,Chandler Park Dr & Dickerson St,Chandler Park
882ab2c623fffff,0.0,3.0,New Hotspot,3.0,,7.5,05,Crime Type,ASSAULT,3.0,3.0,2026-08-19,2026-09-01,2026-09-02,2026-09-15,42.39890929340915,-82.97037983923406,Chandler Park,Chandler Park Dr & Dickerson St,Chandler Park
882ab2c623fffff,0.0,3.0,New Hotspot,3.0,,7.5,ALL,Crime Type,ASSAULT,3.0,3.0,2026-08-19,2026-09-01,2026-09-02,2026-09-15,42.39890929340915,-82.97037983923406,Chandler Park,Chandler Park Dr & Dickerson St,Chandler Park
882ab2c63dfffff,3.0,4.0,Persistent Hotspot,1.0,33.33,6.9,05,All,All,3.0,4.0,2026-08-18,2026-08-31,2026-09-01,2026-09-14,42.40042181593439,-82.96081401476124,Chandler Park-Chalmers,Chalmers St & Chandler Park Dr,Chandler Park-Chalmers
882ab2c63dfffff,3.0,4.0,Persistent Hotspot,1.0,33.33,6.9,ALL,All,All,3.0,4.0,2026-08-18,2026-08-31,2026-09-01,2026-09-14,42.40042181593439,-82.96081401476124,Chandler Park-Chalmers,Chalmers St & Chandler Park Dr,Chandler Park-Chalmers
882ab2c63dfffff,3.0,0.0,Declining Hotspot,-3.0,-100.0,0.0,05,Category Focus,Violent Crime,3.0,3.0,2026-08-18,2026-08-31,2026-09-01,2026-09-14,42.40042181593439,-82.96081401476124,Chandler Park-Chalmers,Chalmers St & Chandler Park Dr,Chandler Park-Chalmers
882ab2c63dfffff,3.0,0.0,Declining Hotspot,-3.0,-100.0,0.0,ALL,Category Focus,Violent Crime,3.0,3.0,2026-08-18,2026-08-31,2026-09-01,2026-09-14,42.40042181593439,-82.96081401476124,Chandler Park-Chalmers,Chalmers St & Chandler Park Dr,Chandler Park-Chalmers
882ab2cee3fffff,3.0,0.0,Declining Hotspot,-3.0,-100.0,0.0,02,All,All,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.3409545626732,-83.14363645267032,Claytown,McDonald St & W Warren Ave,Claytown
882ab2ce85fffff,8.0,6.0,Emerging Hotspot,-2.0,-25.0,6.0,04,All,All,9.0,6.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.33349318542981,-83.13797199757457,Claytown,Springwells St & Michigan Ave,Claytown
882ab2ce81fffff,14.0,11.0,Persistent Hotspot,-3.0,-21.43,14.85,04,All,All,9.0,6.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.331160110509686,-83.12827031889832,Claytown,Braden St & Michigan Ave,Claytown
882ab2ce87fffff,9.0,6.0,Persistent Hotspot,-3.0,-33.33,8.1,04,All,All,9.0,6.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.32812896645698,-83.13176349387153,Claytown,Parkinson St & Waldo St,Claytown
882ab2ce85fffff,8.0,6.0,Emerging Hotspot,-2.0,-25.0,6.0,ALL,All,All,10.0,6.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.33349318542981,-83.13797199757457,Claytown,Springwells St & Michigan Ave,Claytown
882ab2ce87fffff,9.0,6.0,Emerging Hotspot,-3.0,-33.33,6.0,ALL,All,All,10.0,6.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.32812896645698,-83.13176349387153,Claytown,Parkinson St & Waldo St,Claytown
882ab2ce81fffff,14.0,11.0,Persistent Hotspot,-3.0,-21.43,14.85,ALL,All,All,10.0,6.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.331160110509686,-83.12827031889832,Claytown,Braden St & Michigan Ave,Claytown
882ab2cee3fffff,11.0,3.0,Declining Hotspot,-8.0,-72.73,3.0,ALL,All,All,10.0,6.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.3409545626732,-83.14363645267032,Claytown,McDonald St & W Warren Ave,Claytown
882ab2ce87fffff,3.0,5.0,Emerging Hotspot,2.0,66.67,8.0,04,Category Focus,Property Crime,5.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.32812896645698,-83.13176349387153,Claytown,Parkinson St & Waldo St,Claytown
882ab2ce85fffff,2.0,3.0,Emerging Hotspot,1.0,50.0,4.5,04,Category Focus,Property Crime,5.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.33349318542981,-83.13797199757457,Claytown,Springwells St & Michigan Ave,Claytown
882ab2ce81fffff,5.0,2.0,Declining Hotspot,-3.0,-60.0,2.0,04,Category Focus,Property Crime,5.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.331160110509686,-83.12827031889832,Claytown,Braden St & Michigan Ave,Claytown
882ab2cee3fffff,6.0,2.0,Declining Hotspot,-4.0,-66.67,2.0,04,Category Focus,Property Crime,5.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.3409545626732,-83.14363645267032,Claytown,McDonald St & W Warren Ave,Claytown
882ab2ce87fffff,3.0,5.0,Emerging Hotspot,2.0,66.67,8.0,ALL,Category Focus,Property Crime,5.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.32812896645698,-83.13176349387153,Claytown,Parkinson St & Waldo St,Claytown
882ab2ce85fffff,2.0,3.0,Emerging Hotspot,1.0,50.0,4.5,ALL,Category Focus,Property Crime,5.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.33349318542981,-83.13797199757457,Claytown,Springwells St & Michigan Ave,Claytown
882ab2ce81fffff,5.0,2.0,Declining Hotspot,-3.0,-60.0,2.0,ALL,Category Focus,Property Crime,5.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.331160110509686,-83.12827031889832,Claytown,Braden St & Michigan Ave,Claytown
882ab2cee3fffff,8.0,2.0,Declining Hotspot,-6.0,-75.0,2.0,ALL,Category Focus,Property Crime,5.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.3409545626732,-83.14363645267032,Claytown,McDonald St & W Warren Ave,Claytown
882ab2ce87fffff,4.0,1.0,Declining Hotspot,-3.0,-75.0,1.0,04,Category Focus,Vehicle-Related Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.32812896645698,-83.13176349387153,Claytown,Parkinson St & Waldo St,Claytown
882ab2ce87fffff,4.0,1.0,Declining Hotspot,-3.0,-75.0,1.0,ALL,Category Focus,Vehicle-Related Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.32812896645698,-83.13176349387153,Claytown,Parkinson St & Waldo St,Claytown
882ab2ce81fffff,3.0,2.0,Declining Hotspot,-1.0,-33.33,2.0,04,Category Focus,Violent Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.331160110509686,-83.12827031889832,Claytown,Braden St & Michigan Ave,Claytown
882ab2ce85fffff,4.0,2.0,Declining Hotspot,-2.0,-50.0,2.0,04,Category Focus,Violent Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.33349318542981,-83.13797199757457,Claytown,Springwells St & Michigan Ave,Claytown
882ab2ce81fffff,3.0,2.0,Declining Hotspot,-1.0,-33.33,2.0,ALL,Category Focus,Violent Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.331160110509686,-83.12827031889832,Claytown,Braden St & Michigan Ave,Claytown
882ab2ce85fffff,4.0,2.0,Declining Hotspot,-2.0,-50.0,2.0,ALL,Category Focus,Violent Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.33349318542981,-83.13797199757457,Claytown,Springwells St & Michigan Ave,Claytown
882ab2ce85fffff,4.0,1.0,Declining Hotspot,-3.0,-75.0,1.0,04,Crime Type,ASSAULT,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.33349318542981,-83.13797199757457,Claytown,Springwells St & Michigan Ave,Claytown
882ab2ce85fffff,4.0,1.0,Declining Hotspot,-3.0,-75.0,1.0,ALL,Crime Type,ASSAULT,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.33349318542981,-83.13797199757457,Claytown,Springwells St & Michigan Ave,Claytown
882ab2cee3fffff,4.0,2.0,Declining Hotspot,-2.0,-50.0,2.0,ALL,Crime Type,DAMAGE TO PROPERTY,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.3409545626732,-83.14363645267032,Claytown,McDonald St & W Warren Ave,Claytown
882ab2ce81fffff,4.0,1.0,Declining Hotspot,-3.0,-75.0,1.0,04,Crime Type,FRAUD,4.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.331160110509686,-83.12827031889832,Claytown,Braden St & Michigan Ave,Claytown
882ab2ce81fffff,4.0,1.0,Declining Hotspot,-3.0,-75.0,1.0,ALL,Crime Type,FRAUD,4.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.331160110509686,-83.12827031889832,Claytown,Braden St & Michigan Ave,Claytown
882ab2ce81fffff,4.0,1.0,Declining Hotspot,-3.0,-75.0,1.0,04,Crime Type,LARCENY,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.331160110509686,-83.12827031889832,Claytown,Braden St & Michigan Ave,Claytown
882ab2ce81fffff,4.0,1.0,Declining Hotspot,-3.0,-75.0,1.0,ALL,Crime Type,LARCENY,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.331160110509686,-83.12827031889832,Claytown,Braden St & Michigan Ave,Claytown
882ab2ce81fffff,0.0,3.0,New Hotspot,3.0,,7.5,04,Crime Type,OBSTRUCTING JUDICIARY,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.331160110509686,-83.12827031889832,Claytown,Braden St & Michigan Ave,Claytown
882ab2ce81fffff,0.0,3.0,New Hotspot,3.0,,7.5,ALL,Crime Type,OBSTRUCTING JUDICIARY,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.331160110509686,-83.12827031889832,Claytown,Braden St & Michigan Ave,Claytown
882ab2ce87fffff,4.0,0.0,Declining Hotspot,-4.0,-100.0,0.0,04,Crime Type,STOLEN VEHICLE,4.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.32812896645698,-83.13176349387153,Claytown,Parkinson St & Waldo St,Claytown
882ab2ce87fffff,4.0,0.0,Declining Hotspot,-4.0,-100.0,0.0,ALL,Crime Type,STOLEN VEHICLE,4.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.32812896645698,-83.13176349387153,Claytown,Parkinson St & Waldo St,Claytown
882ab2c1b5fffff,14.0,7.0,Persistent Hotspot,-7.0,-50.0,9.45,08,All,All,5.0,5.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.4229984366433,-83.20712758317087,College Park,Curtis St & Rutherford St,College Park
882ab2cf49fffff,5.0,4.0,Declining Hotspot,-1.0,-20.0,4.0,08,All,All,5.0,5.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.42645992943535,-83.21695776523683,College Park,Margareta St & Harlow St,College Park
882ab2cf4bfffff,5.0,4.0,Declining Hotspot,-1.0,-20.0,4.0,08,All,All,5.0,5.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.4155853617931,-83.2187171973734,College Park,N M 39 & W McNichols Rd,College Park
882ab2c1b5fffff,14.0,7.0,Persistent Hotspot,-7.0,-50.0,9.45,ALL,All,All,5.0,5.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.4229984366433,-83.20712758317087,College Park,Curtis St & Rutherford St,College Park
882ab2cf49fffff,5.0,4.0,Declining Hotspot,-1.0,-20.0,4.0,ALL,All,All,5.0,5.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.42645992943535,-83.21695776523683,College Park,Margareta St & Harlow St,College Park
882ab2cf4bfffff,5.0,4.0,Declining Hotspot,-1.0,-20.0,4.0,ALL,All,All,5.0,5.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.4155853617931,-83.2187171973734,College Park,N M 39 & W McNichols Rd,College Park
882ab2cf4bfffff,2.0,3.0,Emerging Hotspot,1.0,50.0,4.5,08,Category Focus,Property Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.4155853617931,-83.2187171973734,College Park,N M 39 & W McNichols Rd,College Park
882ab2c1b5fffff,3.0,1.0,Declining Hotspot,-2.0,-66.67,1.0,08,Category Focus,Property Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.4229984366433,-83.20712758317087,College Park,Curtis St & Rutherford St,College Park
882ab2cf4bfffff,2.0,3.0,Emerging Hotspot,1.0,50.0,4.5,ALL,Category Focus,Property Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.4155853617931,-83.2187171973734,College Park,N M 39 & W McNichols Rd,College Park
882ab2c1b5fffff,3.0,1.0,Declining Hotspot,-2.0,-66.67,1.0,ALL,Category Focus,Property Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.4229984366433,-83.20712758317087,College Park,Curtis St & Rutherford St,College Park
882ab2c1b5fffff,6.0,4.0,Persistent Hotspot,-2.0,-33.33,5.4,08,Category Focus,Violent Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.4229984366433,-83.20712758317087,College Park,Curtis St & Rutherford St,College Park
882ab2c1b5fffff,6.0,4.0,Persistent Hotspot,-2.0,-33.33,5.4,ALL,Category Focus,Violent Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.4229984366433,-83.20712758317087,College Park,Curtis St & Rutherford St,College Park
882ab2c1b5fffff,2.0,3.0,Emerging Hotspot,1.0,50.0,4.5,08,Crime Type,ASSAULT,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.4229984366433,-83.20712758317087,College Park,Curtis St & Rutherford St,College Park
882ab2c1b5fffff,2.0,3.0,Emerging Hotspot,1.0,50.0,4.5,ALL,Crime Type,ASSAULT,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.4229984366433,-83.20712758317087,College Park,Curtis St & Rutherford St,College Park
882ab2c0d3fffff,3.0,5.0,Persistent Hotspot,2.0,66.67,9.75,11,All,All,3.0,5.0,2026-08-09,2026-08-22,2026-08-23,2026-09-05,42.42911540496023,-83.06589554693542,Conant Gardens,Binder St & Stockton St,Conant Gardens
882ab2c0d3fffff,3.0,5.0,Persistent Hotspot,2.0,66.67,9.75,ALL,All,All,3.0,5.0,2026-08-09,2026-08-22,2026-08-23,2026-09-05,42.42911540496023,-83.06589554693542,Conant Gardens,Binder St & Stockton St,Conant Gardens
882ab2d5b5fffff,6.0,5.0,Persistent Hotspot,-1.0,-16.67,6.75,09,All,All,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.44575780720599,-82.99171277884253,Conner Creek,Bringard Dr & Hickory St,Conner Creek
882ab2d5b5fffff,6.0,5.0,Persistent Hotspot,-1.0,-16.67,6.75,ALL,All,All,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.44575780720599,-82.99171277884253,Conner Creek,Bringard Dr & Hickory St,Conner Creek
