period,precinct_norm,selection_type,selection_name,weekday,time_block,incident_count
YTD,07,Category Focus,Property Crime,Tuesday,06:00-11:59,78
YTD,07,Category Focus,Property Crime,Tuesday,12:00-17:59,126
YTD,07,Category Focus,Property Crime,Tuesday,18:00-23:59,118
YTD,07,Category Focus,Property Crime,Wednesday,00:00-05:59,60
YTD,07,Category Focus,Property Crime,Wednesday,06:00-11:59,57
YTD,07,Category Focus,Property Crime,Wednesday,12:00-17:59,114
YTD,07,Category Focus,Property Crime,Wednesday,18:00-23:59,130
YTD,07,Category Focus,Larceny,Friday,00:00-05:59,21
YTD,07,Category Focus,Larceny,Friday,06:00-11:59,38
YTD,07,Category Focus,Larceny,Friday,12:00-17:59,66
YTD,07,Category Focus,Larceny,Friday,18:00-23:59,51
YTD,07,Category Focus,Larceny,Monday,00:00-05:59,20
YTD,07,Category Focus,Larceny,Monday,06:00-11:59,37
YTD,07,Category Focus,Larceny,Monday,12:00-17:59,65
YTD,07,Category Focus,Larceny,Monday,18:00-23:59,38
YTD,07,Category Focus,Larceny,Saturday,00:00-05:59,27
YTD,07,Category Focus,Larceny,Saturday,06:00-11:59,27
YTD,07,Category Focus,Larceny,Saturday,12:00-17:59,48
YTD,07,Category Focus,Larceny,Saturday,18:00-23:59,59
YTD,07,Category Focus,Larceny,Sunday,00:00-05:59,32
YTD,07,Category Focus,Larceny,Sunday,06:00-11:59,25
YTD,07,Category Focus,Larceny,Sunday,12:00-17:59,49
YTD,07,Category Focus,Larceny,Sunday,18:00-23:59,75
YTD,07,Category Focus,Larceny,Thursday,00:00-05:59,25
YTD,07,Category Focus,Larceny,Thursday,06:00-11:59,39
YTD,07,Category Focus,Larceny,Thursday,12:00-17:59,51
YTD,07,Category Focus,Larceny,Thursday,18:00-23:59,35
YTD,07,Category Focus,Larceny,Tuesday,00:00-05:59,14
YTD,07,Category Focus,Larceny,Tuesday,06:00-11:59,32
YTD,07,Category Focus,Larceny,Tuesday,12:00-17:59,65
YTD,07,Category Focus,Larceny,Tuesday,18:00-23:59,34
YTD,07,Category Focus,Larceny,Wednesday,00:00-05:59,9
YTD,07,Category Focus,Larceny,Wednesday,06:00-11:59,19
YTD,07,Category Focus,Larceny,Wednesday,12:00-17:59,50
YTD,07,Category Focus,Larceny,Wednesday,18:00-23:59,47
YTD,08,All,All,Friday,00:00-05:59,293
YTD,08,All,All,Friday,06:00-11:59,251
YTD,08,All,All,Friday,12:00-17:59,460
YTD,08,All,All,Friday,18:00-23:59,424
YTD,08,All,All,Monday,00:00-05:59,276
YTD,08,All,All,Monday,06:00-11:59,265
YTD,08,All,All,Monday,12:00-17:59,412
YTD,08,All,All,Monday,18:00-23:59,433
YTD,08,All,All,Saturday,00:00-05:59,301
YTD,08,All,All,Saturday,06:00-11:59,250
YTD,08,All,All,Saturday,12:00-17:59,369
YTD,08,All,All,Saturday,18:00-23:59,444
YTD,08,All,All,Sunday,00:00-05:59,415
YTD,08,All,All,Sunday,06:00-11:59,203
YTD,08,All,All,Sunday,12:00-17:59,400
YTD,08,All,All,Sunday,18:00-23:59,407
YTD,08,All,All,Thursday,00:00-05:59,265
YTD,08,All,All,Thursday,06:00-11:59,253
YTD,08,All,All,Thursday,12:00-17:59,411
YTD,08,All,All,Thursday,18:00-23:59,397
YTD,08,All,All,Tuesday,00:00-05:59,290
YTD,08,All,All,Tuesday,06:00-11:59,265
YTD,08,All,All,Tuesday,12:00-17:59,432
YTD,08,All,All,Tuesday,18:00-23:59,396
YTD,08,All,All,Wednesday,00:00-05:59,303
YTD,08,All,All,Wednesday,06:00-11:59,238
YTD,08,All,All,Wednesday,12:00-17:59,444
YTD,08,All,All,Wednesday,18:00-23:59,432
YTD,08,Crime Type,AGGRAVATED ASSAULT,Friday,00:00-05:59,32
YTD,08,Crime Type,AGGRAVATED ASSAULT,Friday,06:00-11:59,21
YTD,08,Crime Type,AGGRAVATED ASSAULT,Friday,12:00-17:59,34
YTD,08,Crime Type,AGGRAVATED ASSAULT,Friday,18:00-23:59,51
YTD,08,Crime Type,AGGRAVATED ASSAULT,Monday,00:00-05:59,37
YTD,08,Crime Type,AGGRAVATED ASSAULT,Monday,06:00-11:59,24
YTD,08,Crime Type,AGGRAVATED ASSAULT,Monday,12:00-17:59,40
YTD,08,Crime Type,AGGRAVATED ASSAULT,Monday,18:00-23:59,68
YTD,08,Crime Type,AGGRAVATED ASSAULT,Saturday,00:00-05:59,41
YTD,08,Crime Type,AGGRAVATED ASSAULT,Saturday,06:00-11:59,21
YTD,08,Crime Type,AGGRAVATED ASSAULT,Saturday,12:00-17:59,32
YTD,08,Crime Type,AGGRAVATED ASSAULT,Saturday,18:00-23:59,49
YTD,08,Crime Type,AGGRAVATED ASSAULT,Sunday,00:00-05:59,50
YTD,08,Crime Type,AGGRAVATED ASSAULT,Sunday,06:00-11:59,18
YTD,08,Crime Type,AGGRAVATED ASSAULT,Sunday,12:00-17:59,38
YTD,08,Crime Type,AGGRAVATED ASSAULT,Sunday,18:00-23:59,44
YTD,08,Crime Type,AGGRAVATED ASSAULT,Thursday,00:00-05:59,27
YTD,08,Crime Type,AGGRAVATED ASSAULT,Thursday,06:00-11:59,23
YTD,08,Crime Type,AGGRAVATED ASSAULT,Thursday,12:00-17:59,41
YTD,08,Crime Type,AGGRAVATED ASSAULT,Thursday,18:00-23:59,39
YTD,08,Crime Type,AGGRAVATED ASSAULT,Tuesday,00:00-05:59,26
YTD,08,Crime Type,AGGRAVATED ASSAULT,Tuesday,06:00-11:59,18
YTD,08,Crime Type,AGGRAVATED ASSAULT,Tuesday,12:00-17:59,41
YTD,08,Crime Type,AGGRAVATED ASSAULT,Tuesday,18:00-23:59,38
YTD,08,Crime Type,AGGRAVATED ASSAULT,Wednesday,00:00-05:59,36
YTD,08,Crime Type,AGGRAVATED ASSAULT,Wednesday,06:00-11:59,16
YTD,08,Crime Type,AGGRAVATED ASSAULT,Wednesday,12:00-17:59,34
YTD,08,Crime Type,AGGRAVATED ASSAULT,Wednesday,18:00-23:59,41
YTD,08,Crime Type,ARSON,Friday,00:00-05:59,8
YTD,08,Crime Type,ARSON,Friday,06:00-11:59,2
YTD,08,Crime Type,ARSON,Friday,18:00-23:59,1
YTD,08,Crime Type,ARSON,Monday,00:00-05:59,1
YTD,08,Crime Type,ARSON,Monday,06:00-11:59,1
YTD,08,Crime Type,ARSON,Monday,18:00-23:59,1
YTD,08,Crime Type,ARSON,Saturday,00:00-05:59,1
YTD,08,Crime Type,ARSON,Saturday,06:00-11:59,1
YTD,08,Crime Type,ARSON,Saturday,18:00-23:59,2
YTD,08,Crime Type,ARSON,Sunday,00:00-05:59,7
YTD,08,Crime Type,ARSON,Sunday,06:00-11:59,2
YTD,08,Crime Type,ARSON,Sunday,12:00-17:59,2
YTD,08,Crime Type,ARSON,Thursday,00:00-05:59,1
YTD,08,Crime Type,ARSON,Thursday,06:00-11:59,1
YTD,08,Crime Type,ARSON,Thursday,12:00-17:59,2
YTD,08,Crime Type,ARSON,Thursday,18:00-23:59,1
YTD,08,Crime Type,ARSON,Tuesday,00:00-05:59,5
YTD,08,Crime Type,ARSON,Tuesday,06:00-11:59,2
YTD,08,Crime Type,ARSON,Tuesday,12:00-17:59,2
YTD,08,Crime Type,ARSON,Tuesday,18:00-23:59,5
YTD,08,Crime Type,ARSON,Wednesday,00:00-05:59,4
YTD,08,Crime Type,ARSON,Wednesday,06:00-11:59,2
YTD,08,Crime Type,ARSON,Wednesday,12:00-17:59,1
YTD,08,Crime Type,ARSON,Wednesday,18:00-23:59,1
YTD,08,Crime Type,ASSAULT,Friday,00:00-05:59,53
YTD,08,Crime Type,ASSAULT,Friday,06:00-11:59,56
YTD,08,Crime Type,ASSAULT,Friday,12:00-17:59,98
YTD,08,Crime Type,ASSAULT,Friday,18:00-23:59,74
YTD,08,Crime Type,ASSAULT,Monday,00:00-05:59,52
YTD,08,Crime Type,ASSAULT,Monday,06:00-11:59,52
YTD,08,Crime Type,ASSAULT,Monday,12:00-17:59,87
YTD,08,Crime Type,ASSAULT,Monday,18:00-23:59,73
YTD,08,Crime Type,ASSAULT,Saturday,00:00-05:59,73
YTD,08,Crime Type,ASSAULT,Saturday,06:00-11:59,58
YTD,08,Crime Type,ASSAULT,Saturday,12:00-17:59,83
YTD,08,Crime Type,ASSAULT,Saturday,18:00-23:59,83
YTD,08,Crime Type,ASSAULT,Sunday,00:00-05:59,98
YTD,08,Crime Type,ASSAULT,Sunday,06:00-11:59,51
YTD,08,Crime Type,ASSAULT,Sunday,12:00-17:59,98
YTD,08,Crime Type,ASSAULT,Sunday,18:00-23:59,78
YTD,08,Crime Type,ASSAULT,Thursday,00:00-05:59,51
YTD,08,Crime Type,ASSAULT,Thursday,06:00-11:59,68
YTD,08,Crime Type,ASSAULT,Thursday,12:00-17:59,83
YTD,08,Crime Type,ASSAULT,Thursday,18:00-23:59,78
YTD,08,Crime Type,ASSAULT,Tuesday,00:00-05:59,62
YTD,08,Crime Type,ASSAULT,Tuesday,06:00-11:59,63
YTD,08,Crime Type,ASSAULT,Tuesday,12:00-17:59,87
YTD,08,Crime Type,ASSAULT,Tuesday,18:00-23:59,70
YTD,08,Crime Type,ASSAULT,Wednesday,00:00-05:59,57
YTD,08,Crime Type,ASSAULT,Wednesday,06:00-11:59,54
YTD,08,Crime Type,ASSAULT,Wednesday,12:00-17:59,88
YTD,08,Crime Type,ASSAULT,Wednesday,18:00-23:59,82
YTD,08,Crime Type,BURGLARY,Friday,00:00-05:59,15
YTD,08,Crime Type,BURGLARY,Friday,06:00-11:59,13
YTD,08,Crime Type,BURGLARY,Friday,12:00-17:59,30
YTD,08,Crime Type,BURGLARY,Friday,18:00-23:59,15
YTD,08,Crime Type,BURGLARY,Monday,00:00-05:59,19
YTD,08,Crime Type,BURGLARY,Monday,06:00-11:59,28
YTD,08,Crime Type,BURGLARY,Monday,12:00-17:59,29
YTD,08,Crime Type,BURGLARY,Monday,18:00-23:59,18
YTD,08,Crime Type,BURGLARY,Saturday,00:00-05:59,18
YTD,08,Crime Type,BURGLARY,Saturday,06:00-11:59,17
YTD,08,Crime Type,BURGLARY,Saturday,12:00-17:59,28
YTD,08,Crime Type,BURGLARY,Saturday,18:00-23:59,24
YTD,08,Crime Type,BURGLARY,Sunday,00:00-05:59,16
YTD,08,Crime Type,BURGLARY,Sunday,06:00-11:59,20
YTD,08,Crime Type,BURGLARY,Sunday,12:00-17:59,38
YTD,08,Crime Type,BURGLARY,Sunday,18:00-23:59,14
YTD,08,Crime Type,BURGLARY,Thursday,00:00-05:59,21
YTD,08,Crime Type,BURGLARY,Thursday,06:00-11:59,20
YTD,08,Crime Type,BURGLARY,Thursday,12:00-17:59,33
YTD,08,Crime Type,BURGLARY,Thursday,18:00-23:59,24
YTD,08,Crime Type,BURGLARY,Tuesday,00:00-05:59,27
YTD,08,Crime Type,BURGLARY,Tuesday,06:00-11:59,26
YTD,08,Crime Type,BURGLARY,Tuesday,12:00-17:59,32
YTD,08,Crime Type,BURGLARY,Tuesday,18:00-23:59,21
YTD,08,Crime Type,BURGLARY,Wednesday,00:00-05:59,23
YTD,08,Crime Type,BURGLARY,Wednesday,06:00-11:59,21
YTD,08,Crime Type,BURGLARY,Wednesday,12:00-17:59,41
YTD,08,Crime Type,BURGLARY,Wednesday,18:00-23:59,12
YTD,08,Crime Type,DAMAGE TO PROPERTY,Friday,00:00-05:59,56
YTD,08,Crime Type,DAMAGE TO PROPERTY,Friday,06:00-11:59,28
YTD,08,Crime Type,DAMAGE TO PROPERTY,Friday,12:00-17:59,41
YTD,08,Crime Type,DAMAGE TO PROPERTY,Friday,18:00-23:59,45
YTD,08,Crime Type,DAMAGE TO PROPERTY,Monday,00:00-05:59,45
YTD,08,Crime Type,DAMAGE TO PROPERTY,Monday,06:00-11:59,41
YTD,08,Crime Type,DAMAGE TO PROPERTY,Monday,12:00-17:59,47
YTD,08,Crime Type,DAMAGE TO PROPERTY,Monday,18:00-23:59,72
YTD,08,Crime Type,DAMAGE TO PROPERTY,Saturday,00:00-05:59,51
YTD,08,Crime Type,DAMAGE TO PROPERTY,Saturday,06:00-11:59,40
YTD,08,Crime Type,DAMAGE TO PROPERTY,Saturday,12:00-17:59,41
YTD,08,Crime Type,DAMAGE TO PROPERTY,Saturday,18:00-23:59,54
YTD,08,Crime Type,DAMAGE TO PROPERTY,Sunday,00:00-05:59,65
YTD,08,Crime Type,DAMAGE TO PROPERTY,Sunday,06:00-11:59,26
YTD,08,Crime Type,DAMAGE TO PROPERTY,Sunday,12:00-17:59,51
YTD,08,Crime Type,DAMAGE TO PROPERTY,Sunday,18:00-23:59,48
YTD,08,Crime Type,DAMAGE TO PROPERTY,Thursday,00:00-05:59,44
YTD,08,Crime Type,DAMAGE TO PROPERTY,Thursday,06:00-11:59,24
YTD,08,Crime Type,DAMAGE TO PROPERTY,Thursday,12:00-17:59,40
YTD,08,Crime Type,DAMAGE TO PROPERTY,Thursday,18:00-23:59,36
YTD,08,Crime Type,DAMAGE TO PROPERTY,Tuesday,00:00-05:59,44
YTD,08,Crime Type,DAMAGE TO PROPERTY,Tuesday,06:00-11:59,25
YTD,08,Crime Type,DAMAGE TO PROPERTY,Tuesday,12:00-17:59,41
YTD,08,Crime Type,DAMAGE TO PROPERTY,Tuesday,18:00-23:59,49
YTD,08,Crime Type,DAMAGE TO PROPERTY,Wednesday,00:00-05:59,44
YTD,08,Crime Type,DAMAGE TO PROPERTY,Wednesday,06:00-11:59,30
YTD,08,Crime Type,DAMAGE TO PROPERTY,Wednesday,12:00-17:59,47
YTD,08,Crime Type,DAMAGE TO PROPERTY,Wednesday,18:00-23:59,49
YTD,08,Crime Type,DANGEROUS DRUGS,Friday,06:00-11:59,1
YTD,08,Crime Type,DANGEROUS DRUGS,Friday,12:00-17:59,2
YTD,08,Crime Type,DANGEROUS DRUGS,Friday,18:00-23:59,1
YTD,08,Crime Type,DANGEROUS DRUGS,Monday,06:00-11:59,1
YTD,08,Crime Type,DANGEROUS DRUGS,Monday,12:00-17:59,4
YTD,08,Crime Type,DANGEROUS DRUGS,Saturday,12:00-17:59,2
YTD,08,Crime Type,DANGEROUS DRUGS,Saturday,18:00-23:59,1
YTD,08,Crime Type,DANGEROUS DRUGS,Sunday,12:00-17:59,2
YTD,08,Crime Type,DANGEROUS DRUGS,Thursday,00:00-05:59,1
YTD,08,Crime Type,DANGEROUS DRUGS,Thursday,06:00-11:59,1
YTD,08,Crime Type,DANGEROUS DRUGS,Thursday,12:00-17:59,4
YTD,08,Crime Type,DANGEROUS DRUGS,Thursday,18:00-23:59,3
YTD,08,Crime Type,DANGEROUS DRUGS,Tuesday,00:00-05:59,1
YTD,08,Crime Type,DANGEROUS DRUGS,Tuesday,06:00-11:59,2
YTD,08,Crime Type,DANGEROUS DRUGS,Tuesday,12:00-17:59,8
YTD,08,Crime Type,DANGEROUS DRUGS,Tuesday,18:00-23:59,2
YTD,08,Crime Type,DANGEROUS DRUGS,Wednesday,00:00-05:59,2
YTD,08,Crime Type,DANGEROUS DRUGS,Wednesday,12:00-17:59,11
YTD,08,Crime Type,DANGEROUS DRUGS,Wednesday,18:00-23:59,2
YTD,08,Crime Type,DISORDERLY CONDUCT,Friday,00:00-05:59,3
YTD,08,Crime Type,DISORDERLY CONDUCT,Friday,12:00-17:59,1
YTD,08,Crime Type,DISORDERLY CONDUCT,Monday,06:00-11:59,1
YTD,08,Crime Type,DISORDERLY CONDUCT,Monday,12:00-17:59,2
YTD,08,Crime Type,DISORDERLY CONDUCT,Monday,18:00-23:59,2
YTD,08,Crime Type,DISORDERLY CONDUCT,Sunday,00:00-05:59,5
YTD,08,Crime Type,DISORDERLY CONDUCT,Thursday,12:00-17:59,1
YTD,08,Crime Type,DISORDERLY CONDUCT,Tuesday,12:00-17:59,1
YTD,08,Crime Type,DISORDERLY CONDUCT,Wednesday,00:00-05:59,1
YTD,08,Crime Type,DISORDERLY CONDUCT,Wednesday,12:00-17:59,2
YTD,08,Crime Type,DISORDERLY CONDUCT,Wednesday,18:00-23:59,1
YTD,08,Crime Type,EXTORTION,Monday,06:00-11:59,1
YTD,08,Crime Type,EXTORTION,Monday,18:00-23:59,1
YTD,08,Crime Type,EXTORTION,Saturday,00:00-05:59,1
YTD,08,Crime Type,EXTORTION,Sunday,00:00-05:59,1
YTD,08,Crime Type,EXTORTION,Sunday,06:00-11:59,1
YTD,08,Crime Type,EXTORTION,Thursday,12:00-17:59,1
YTD,08,Crime Type,EXTORTION,Tuesday,00:00-05:59,1
YTD,08,Crime Type,EXTORTION,Tuesday,12:00-17:59,1
YTD,08,Crime Type,EXTORTION,Wednesday,12:00-17:59,3
YTD,08,Crime Type,EXTORTION,Wednesday,18:00-23:59,1
YTD,08,Crime Type,FAMILY OFFENSE,Friday,00:00-05:59,3
YTD,08,Crime Type,FAMILY OFFENSE,Friday,06:00-11:59,4
YTD,08,Crime Type,FAMILY OFFENSE,Friday,12:00-17:59,6
YTD,08,Crime Type,FAMILY OFFENSE,Friday,18:00-23:59,5
YTD,08,Crime Type,FAMILY OFFENSE,Monday,00:00-05:59,3
YTD,08,Crime Type,FAMILY OFFENSE,Monday,06:00-11:59,6
YTD,08,Crime Type,FAMILY OFFENSE,Monday,12:00-17:59,10
YTD,08,Crime Type,FAMILY OFFENSE,Monday,18:00-23:59,1
YTD,08,Crime Type,FAMILY OFFENSE,Saturday,00:00-05:59,1
YTD,08,Crime Type,FAMILY OFFENSE,Saturday,06:00-11:59,8
YTD,08,Crime Type,FAMILY OFFENSE,Saturday,12:00-17:59,5
YTD,08,Crime Type,FAMILY OFFENSE,Saturday,18:00-23:59,6
YTD,08,Crime Type,FAMILY OFFENSE,Sunday,00:00-05:59,6
YTD,08,Crime Type,FAMILY OFFENSE,Sunday,06:00-11:59,2
YTD,08,Crime Type,FAMILY OFFENSE,Sunday,12:00-17:59,5
YTD,08,Crime Type,FAMILY OFFENSE,Sunday,18:00-23:59,3
YTD,08,Crime Type,FAMILY OFFENSE,Thursday,00:00-05:59,2
YTD,08,Crime Type,FAMILY OFFENSE,Thursday,06:00-11:59,4
YTD,08,Crime Type,FAMILY OFFENSE,Thursday,12:00-17:59,7
YTD,08,Crime Type,FAMILY OFFENSE,Thursday,18:00-23:59,3
YTD,08,Crime Type,FAMILY OFFENSE,Tuesday,00:00-05:59,2
YTD,08,Crime Type,FAMILY OFFENSE,Tuesday,06:00-11:59,6
YTD,08,Crime Type,FAMILY OFFENSE,Tuesday,12:00-17:59,6
YTD,08,Crime Type,FAMILY OFFENSE,Wednesday,00:00-05:59,2
YTD,08,Crime Type,FAMILY OFFENSE,Wednesday,06:00-11:59,5
YTD,08,Crime Type,FAMILY OFFENSE,Wednesday,12:00-17:59,5
YTD,08,Crime Type,FAMILY OFFENSE,Wednesday,18:00-23:59,11
YTD,08,Crime Type,FORGERY,Friday,18:00-23:59,2
YTD,08,Crime Type,FORGERY,Monday,12:00-17:59,1
YTD,08,Crime Type,FORGERY,Monday,18:00-23:59,2
YTD,08,Crime Type,FORGERY,Saturday,00:00-05:59,1
YTD,08,Crime Type,FORGERY,Saturday,12:00-17:59,1
YTD,08,Crime Type,FORGERY,Saturday,18:00-23:59,1
YTD,08,Crime Type,FORGERY,Sunday,06:00-11:59,1
YTD,08,Crime Type,FORGERY,Thursday,00:00-05:59,2
YTD,08,Crime Type,FORGERY,Thursday,06:00-11:59,1
YTD,08,Crime Type,FORGERY,Thursday,12:00-17:59,1
YTD,08,Crime Type,FORGERY,Thursday,18:00-23:59,1
YTD,08,Crime Type,FORGERY,Tuesday,12:00-17:59,2
YTD,08,Crime Type,FORGERY,Wednesday,12:00-17:59,1
YTD,08,Crime Type,FORGERY,Wednesday,18:00-23:59,1
YTD,08,Crime Type,FRAUD,Friday,00:00-05:59,17
YTD,08,Crime Type,FRAUD,Friday,06:00-11:59,35
YTD,08,Crime Type,FRAUD,Friday,12:00-17:59,76
YTD,08,Crime Type,FRAUD,Friday,18:00-23:59,25
YTD,08,Crime Type,FRAUD,Monday,00:00-05:59,18
YTD,08,Crime Type,FRAUD,Monday,06:00-11:59,26
YTD,08,Crime Type,FRAUD,Monday,12:00-17:59,56
YTD,08,Crime Type,FRAUD,Monday,18:00-23:59,15
YTD,08,Crime Type,FRAUD,Saturday,00:00-05:59,13
YTD,08,Crime Type,FRAUD,Saturday,06:00-11:59,26
YTD,08,Crime Type,FRAUD,Saturday,12:00-17:59,48
YTD,08,Crime Type,FRAUD,Saturday,18:00-23:59,25
YTD,08,Crime Type,FRAUD,Sunday,00:00-05:59,7
YTD,08,Crime Type,FRAUD,Sunday,06:00-11:59,17
YTD,08,Crime Type,FRAUD,Sunday,12:00-17:59,39
YTD,08,Crime Type,FRAUD,Sunday,18:00-23:59,16
YTD,08,Crime Type,FRAUD,Thursday,00:00-05:59,15
YTD,08,Crime Type,FRAUD,Thursday,06:00-11:59,33
YTD,08,Crime Type,FRAUD,Thursday,12:00-17:59,46
YTD,08,Crime Type,FRAUD,Thursday,18:00-23:59,15
YTD,08,Crime Type,FRAUD,Tuesday,00:00-05:59,11
YTD,08,Crime Type,FRAUD,Tuesday,06:00-11:59,36
YTD,08,Crime Type,FRAUD,Tuesday,12:00-17:59,45
YTD,08,Crime Type,FRAUD,Tuesday,18:00-23:59,22
YTD,08,Crime Type,FRAUD,Wednesday,00:00-05:59,13
YTD,08,Crime Type,FRAUD,Wednesday,06:00-11:59,25
YTD,08,Crime Type,FRAUD,Wednesday,12:00-17:59,59
YTD,08,Crime Type,FRAUD,Wednesday,18:00-23:59,17
YTD,08,Crime Type,HEALTH AND SAFETY,Sunday,12:00-17:59,2
YTD,08,Crime Type,HEALTH AND SAFETY,Sunday,18:00-23:59,2
YTD,08,Crime Type,HEALTH AND SAFETY,Thursday,12:00-17:59,1
YTD,08,Crime Type,HEALTH AND SAFETY,Tuesday,12:00-17:59,2
YTD,08,Crime Type,HEALTH AND SAFETY,Wednesday,12:00-17:59,2
YTD,08,Crime Type,HOMICIDE,Friday,12:00-17:59,3
YTD,08,Crime Type,HOMICIDE,Friday,18:00-23:59,2
YTD,08,Crime Type,HOMICIDE,Monday,00:00-05:59,2
YTD,08,Crime Type,HOMICIDE,Monday,06:00-11:59,1
YTD,08,Crime Type,HOMICIDE,Monday,12:00-17:59,1
YTD,08,Crime Type,HOMICIDE,Saturday,00:00-05:59,3
YTD,08,Crime Type,HOMICIDE,Saturday,18:00-23:59,2
YTD,08,Crime Type,HOMICIDE,Sunday,00:00-05:59,4
YTD,08,Crime Type,HOMICIDE,Sunday,12:00-17:59,1
YTD,08,Crime Type,HOMICIDE,Thursday,12:00-17:59,1
YTD,08,Crime Type,HOMICIDE,Thursday,18:00-23:59,4
YTD,08,Crime Type,HOMICIDE,Tuesday,18:00-23:59,4
YTD,08,Crime Type,HOMICIDE,Wednesday,00:00-05:59,1
YTD,08,Crime Type,HOMICIDE,Wednesday,18:00-23:59,3
YTD,08,Crime Type,INVASION OF PRIVACY -OTHER,Monday,06:00-11:59,2
YTD,08,Crime Type,INVASION OF PRIVACY -OTHER,Monday,12:00-17:59,2
YTD,08,Crime Type,INVASION OF PRIVACY -OTHER,Saturday,12:00-17:59,1
YTD,08,Crime Type,INVASION OF PRIVACY -OTHER,Saturday,18:00-23:59,2
YTD,08,Crime Type,INVASION OF PRIVACY -OTHER,Thursday,06:00-11:59,1
YTD,08,Crime Type,INVASION OF PRIVACY -OTHER,Thursday,12:00-17:59,1
YTD,08,Crime Type,INVASION OF PRIVACY -OTHER,Tuesday,06:00-11:59,2
YTD,08,Crime Type,INVASION OF PRIVACY -OTHER,Wednesday,12:00-17:59,1
YTD,08,Crime Type,JUSTIFIABLE HOMICIDE,Monday,00:00-05:59,1
YTD,08,Crime Type,JUSTIFIABLE HOMICIDE,Wednesday,18:00-23:59,1
YTD,08,Crime Type,KIDNAPPING,Friday,12:00-17:59,1
YTD,08,Crime Type,KIDNAPPING,Friday,18:00-23:59,2
YTD,08,Crime Type,KIDNAPPING,Saturday,06:00-11:59,1
YTD,08,Crime Type,KIDNAPPING,Saturday,18:00-23:59,2
YTD,08,Crime Type,KIDNAPPING,Sunday,00:00-05:59,3
YTD,08,Crime Type,KIDNAPPING,Sunday,06:00-11:59,2
YTD,08,Crime Type,KIDNAPPING,Sunday,12:00-17:59,2
YTD,08,Crime Type,KIDNAPPING,Thursday,00:00-05:59,1
YTD,08,Crime Type,KIDNAPPING,Thursday,12:00-17:59,1
YTD,08,Crime Type,KIDNAPPING,Tuesday,12:00-17:59,1
YTD,08,Crime Type,KIDNAPPING,Tuesday,18:00-23:59,2
YTD,08,Crime Type,KIDNAPPING,Wednesday,18:00-23:59,2
YTD,08,Crime Type,LARCENY,Friday,00:00-05:59,27
YTD,08,Crime Type,LARCENY,Friday,06:00-11:59,34
YTD,08,Crime Type,LARCENY,Friday,12:00-17:59,82
YTD,08,Crime Type,LARCENY,Friday,18:00-23:59,45
YTD,08,Crime Type,LARCENY,Monday,00:00-05:59,28
YTD,08,Crime Type,LARCENY,Monday,06:00-11:59,41
YTD,08,Crime Type,LARCENY,Monday,12:00-17:59,54
YTD,08,Crime Type,LARCENY,Monday,18:00-23:59,52
YTD,08,Crime Type,LARCENY,Saturday,00:00-05:59,37
YTD,08,Crime Type,LARCENY,Saturday,06:00-11:59,32
YTD,08,Crime Type,LARCENY,Saturday,12:00-17:59,65
YTD,08,Crime Type,LARCENY,Saturday,18:00-23:59,69
YTD,08,Crime Type,LARCENY,Sunday,00:00-05:59,62
YTD,08,Crime Type,LARCENY,Sunday,06:00-11:59,26
YTD,08,Crime Type,LARCENY,Sunday,12:00-17:59,60
YTD,08,Crime Type,LARCENY,Sunday,18:00-23:59,56
YTD,08,Crime Type,LARCENY,Thursday,00:00-05:59,26
YTD,08,Crime Type,LARCENY,Thursday,06:00-11:59,35
YTD,08,Crime Type,LARCENY,Thursday,12:00-17:59,54
YTD,08,Crime Type,LARCENY,Thursday,18:00-23:59,40
YTD,08,Crime Type,LARCENY,Tuesday,00:00-05:59,29
YTD,08,Crime Type,LARCENY,Tuesday,06:00-11:59,32
YTD,08,Crime Type,LARCENY,Tuesday,12:00-17:59,67
YTD,08,Crime Type,LARCENY,Tuesday,18:00-23:59,52
YTD,08,Crime Type,LARCENY,Wednesday,00:00-05:59,22
YTD,08,Crime Type,LARCENY,Wednesday,06:00-11:59,27
YTD,08,Crime Type,LARCENY,Wednesday,12:00-17:59,64
YTD,08,Crime Type,LARCENY,Wednesday,18:00-23:59,59
YTD,08,Crime Type,LIQUOR,Friday,18:00-23:59,1
YTD,08,Crime Type,LIQUOR,Saturday,00:00-05:59,1
YTD,08,Crime Type,LIQUOR,Sunday,18:00-23:59,1
YTD,08,Crime Type,MISCELLANEOUS,Friday,18:00-23:59,1
YTD,08,Crime Type,MISCELLANEOUS,Monday,00:00-05:59,2
YTD,08,Crime Type,MISCELLANEOUS,Monday,12:00-17:59,1
YTD,08,Crime Type,MISCELLANEOUS,Saturday,00:00-05:59,1
YTD,08,Crime Type,MISCELLANEOUS,Saturday,18:00-23:59,1
YTD,08,Crime Type,MISCELLANEOUS,Sunday,00:00-05:59,1
YTD,08,Crime Type,MISCELLANEOUS,Thursday,12:00-17:59,1
YTD,08,Crime Type,MISCELLANEOUS,Thursday,18:00-23:59,1
YTD,08,Crime Type,MISCELLANEOUS,Tuesday,00:00-05:59,1
YTD,08,Crime Type,MISCELLANEOUS,Tuesday,12:00-17:59,1
YTD,08,Crime Type,MISCELLANEOUS,Wednesday,06:00-11:59,1
YTD,08,Crime Type,MISCELLANEOUS,Wednesday,12:00-17:59,2
YTD,08,Crime Type,MISCELLANEOUS,Wednesday,18:00-23:59,1
