precinct_norm,offense_category,previous_28d,current_28d,change_28d,pct_change_28d,recent_movement,city_previous_28d,city_current_28d,city_change_28d,city_pct_change_28d,previous_28d_start,previous_28d_end,current_28d_start,current_28d_end
09,FAMILY OFFENSE,8,8,0,0.0,No Change,68,49,-19,-27.94,2025-11-07,2025-12-04,2025-12-05,2026-01-01
09,ROBBERY,7,7,0,0.0,No Change,76,61,-15,-19.74,2025-11-07,2025-12-04,2025-12-05,2026-01-01
09,RUNAWAY,16,6,-10,-62.5,Decreasing,69,43,-26,-37.68,2025-11-07,2025-12-04,2025-12-05,2026-01-01
09,ARSON,6,4,-2,-33.33,Decreasing,33,30,-3,-9.09,2025-11-07,2025-12-04,2025-12-05,2026-01-01
09,OBSTRUCTING JUDICIARY,8,4,-4,-50.0,Decreasing,87,90,3,3.45,2025-11-07,2025-12-04,2025-12-05,2026-01-01
09,SEX OFFENSES,16,3,-13,-81.25,Decreasing,68,30,-38,-55.88,2025-11-07,2025-12-04,2025-12-05,2026-01-01
09,SEXUAL ASSAULT,4,3,-1,-25.0,Decreasing,49,27,-22,-44.9,2025-11-07,2025-12-04,2025-12-05,2026-01-01
09,KIDNAPPING,2,2,0,0.0,No Change,15,14,-1,-6.67,2025-11-07,2025-12-04,2025-12-05,2026-01-01
09,OUIL,4,2,-2,-50.0,Decreasing,34,34,0,0.0,2025-11-07,2025-12-04,2025-12-05,2026-01-01
09,DISORDERLY CONDUCT,2,1,-1,-50.0,Decreasing,14,25,11,78.57,2025-11-07,2025-12-04,2025-12-05,2026-01-01
09,EXTORTION,1,1,0,0.0,No Change,10,2,-8,-80.0,2025-11-07,2025-12-04,2025-12-05,2026-01-01
09,INVASION OF PRIVACY -OTHER,0,1,1,,Increasing,41,35,-6,-14.63,2025-11-07,2025-12-04,2025-12-05,2026-01-01
09,SOLICITATION,5,1,-4,-80.0,Decreasing,9,3,-6,-66.67,2025-11-07,2025-12-04,2025-12-05,2026-01-01
09,FORGERY,2,0,-2,-100.0,Decreasing,12,6,-6,-50.0,2025-11-07,2025-12-04,2025-12-05,2026-01-01
09,HOMICIDE,1,0,-1,-100.0,Decreasing,10,5,-5,-50.0,2025-11-07,2025-12-04,2025-12-05,2026-01-01
0W,FRAUD,0,1,1,,Increasing,571,449,-122,-21.37,2025-11-07,2025-12-04,2025-12-05,2026-01-01
10,ASSAULT,126,87,-39,-30.95,Decreasing,1290,1110,-180,-13.95,2025-11-07,2025-12-04,2025-12-05,2026-01-01
10,LARCENY,88,86,-2,-2.27,Decreasing,909,805,-104,-11.44,2025-11-07,2025-12-04,2025-12-05,2026-01-01
10,DAMAGE TO PROPERTY,73,62,-11,-15.07,Decreasing,756,648,-108,-14.29,2025-11-07,2025-12-04,2025-12-05,2026-01-01
10,FRAUD,54,48,-6,-11.11,Decreasing,571,449,-122,-21.37,2025-11-07,2025-12-04,2025-12-05,2026-01-01
10,AGGRAVATED ASSAULT,49,46,-3,-6.12,Decreasing,513,433,-80,-15.59,2025-11-07,2025-12-04,2025-12-05,2026-01-01
10,BURGLARY,49,26,-23,-46.94,Decreasing,419,368,-51,-12.17,2025-11-07,2025-12-04,2025-12-05,2026-01-01
10,WEAPONS OFFENSES,21,19,-2,-9.52,Decreasing,186,154,-32,-17.2,2025-11-07,2025-12-04,2025-12-05,2026-01-01
10,STOLEN VEHICLE,27,17,-10,-37.04,Decreasing,470,370,-100,-21.28,2025-11-07,2025-12-04,2025-12-05,2026-01-01
10,STOLEN PROPERTY,12,13,1,8.33,Increasing,125,141,16,12.8,2025-11-07,2025-12-04,2025-12-05,2026-01-01
10,FAMILY OFFENSE,10,10,0,0.0,No Change,68,49,-19,-27.94,2025-11-07,2025-12-04,2025-12-05,2026-01-01
10,OBSTRUCTING JUDICIARY,11,10,-1,-9.09,Decreasing,87,90,3,3.45,2025-11-07,2025-12-04,2025-12-05,2026-01-01
10,OBSTRUCTING THE POLICE,7,10,3,42.86,Increasing,113,110,-3,-2.65,2025-11-07,2025-12-04,2025-12-05,2026-01-01
10,ARSON,4,7,3,75.0,Increasing,33,30,-3,-9.09,2025-11-07,2025-12-04,2025-12-05,2026-01-01
10,ROBBERY,6,7,1,16.67,Increasing,76,61,-15,-19.74,2025-11-07,2025-12-04,2025-12-05,2026-01-01
10,SEX OFFENSES,2,6,4,200.0,Increasing,68,30,-38,-55.88,2025-11-07,2025-12-04,2025-12-05,2026-01-01
10,HEALTH AND SAFETY,10,5,-5,-50.0,Decreasing,19,15,-4,-21.05,2025-11-07,2025-12-04,2025-12-05,2026-01-01
10,SEXUAL ASSAULT,5,4,-1,-20.0,Decreasing,49,27,-22,-44.9,2025-11-07,2025-12-04,2025-12-05,2026-01-01
10,INVASION OF PRIVACY -OTHER,3,3,0,0.0,No Change,41,35,-6,-14.63,2025-11-07,2025-12-04,2025-12-05,2026-01-01
10,RUNAWAY,4,3,-1,-25.0,Decreasing,69,43,-26,-37.68,2025-11-07,2025-12-04,2025-12-05,2026-01-01
10,DANGEROUS DRUGS,8,2,-6,-75.0,Decreasing,89,58,-31,-34.83,2025-11-07,2025-12-04,2025-12-05,2026-01-01
10,DISORDERLY CONDUCT,4,2,-2,-50.0,Decreasing,14,25,11,78.57,2025-11-07,2025-12-04,2025-12-05,2026-01-01
10,MISCELLANEOUS,0,2,2,,Increasing,6,4,-2,-33.33,2025-11-07,2025-12-04,2025-12-05,2026-01-01
10,FORGERY,0,1,1,,Increasing,12,6,-6,-50.0,2025-11-07,2025-12-04,2025-12-05,2026-01-01
10,LIQUOR,2,1,-1,-50.0,Decreasing,7,3,-4,-57.14,2025-11-07,2025-12-04,2025-12-05,2026-01-01
10,EXTORTION,1,0,-1,-100.0,Decreasing,10,2,-8,-80.0,2025-11-07,2025-12-04,2025-12-05,2026-01-01
10,HOMICIDE,2,0,-2,-100.0,Decreasing,10,5,-5,-50.0,2025-11-07,2025-12-04,2025-12-05,2026-01-01
10,KIDNAPPING,3,0,-3,-100.0,Decreasing,15,14,-1,-6.67,2025-11-07,2025-12-04,2025-12-05,2026-01-01
10,OUIL,2,0,-2,-100.0,Decreasing,34,34,0,0.0,2025-11-07,2025-12-04,2025-12-05,2026-01-01
11,ASSAULT,87,89,2,2.3,Increasing,1290,1110,-180,-13.95,2025-11-07,2025-12-04,2025-12-05,2026-01-01
11,DAMAGE TO PROPERTY,58,55,-3,-5.17,Decreasing,756,648,-108,-14.29,2025-11-07,2025-12-04,2025-12-05,2026-01-01
11,LARCENY,62,49,-13,-20.97,Decreasing,909,805,-104,-11.44,2025-11-07,2025-12-04,2025-12-05,2026-01-01
11,FRAUD,44,42,-2,-4.55,Decreasing,571,449,-122,-21.37,2025-11-07,2025-12-04,2025-12-05,2026-01-01
11,AGGRAVATED ASSAULT,41,38,-3,-7.32,Decreasing,513,433,-80,-15.59,2025-11-07,2025-12-04,2025-12-05,2026-01-01
11,BURGLARY,28,22,-6,-21.43,Decreasing,419,368,-51,-12.17,2025-11-07,2025-12-04,2025-12-05,2026-01-01
11,STOLEN VEHICLE,18,16,-2,-11.11,Decreasing,470,370,-100,-21.28,2025-11-07,2025-12-04,2025-12-05,2026-01-01
11,OBSTRUCTING THE POLICE,8,11,3,37.5,Increasing,113,110,-3,-2.65,2025-11-07,2025-12-04,2025-12-05,2026-01-01
11,DANGEROUS DRUGS,11,9,-2,-18.18,Decreasing,89,58,-31,-34.83,2025-11-07,2025-12-04,2025-12-05,2026-01-01
11,OBSTRUCTING JUDICIARY,5,9,4,80.0,Increasing,87,90,3,3.45,2025-11-07,2025-12-04,2025-12-05,2026-01-01
11,STOLEN PROPERTY,16,7,-9,-56.25,Decreasing,125,141,16,12.8,2025-11-07,2025-12-04,2025-12-05,2026-01-01
11,ROBBERY,5,5,0,0.0,No Change,76,61,-15,-19.74,2025-11-07,2025-12-04,2025-12-05,2026-01-01
11,FAMILY OFFENSE,7,4,-3,-42.86,Decreasing,68,49,-19,-27.94,2025-11-07,2025-12-04,2025-12-05,2026-01-01
11,HEALTH AND SAFETY,0,4,4,,Increasing,19,15,-4,-21.05,2025-11-07,2025-12-04,2025-12-05,2026-01-01
11,OUIL,4,4,0,0.0,No Change,34,34,0,0.0,2025-11-07,2025-12-04,2025-12-05,2026-01-01
11,ARSON,4,3,-1,-25.0,Decreasing,33,30,-3,-9.09,2025-11-07,2025-12-04,2025-12-05,2026-01-01
11,INVASION OF PRIVACY -OTHER,2,3,1,50.0,Increasing,41,35,-6,-14.63,2025-11-07,2025-12-04,2025-12-05,2026-01-01
11,SEXUAL ASSAULT,4,3,-1,-25.0,Decreasing,49,27,-22,-44.9,2025-11-07,2025-12-04,2025-12-05,2026-01-01
11,WEAPONS OFFENSES,13,3,-10,-76.92,Decreasing,186,154,-32,-17.2,2025-11-07,2025-12-04,2025-12-05,2026-01-01
11,RUNAWAY,4,2,-2,-50.0,Decreasing,69,43,-26,-37.68,2025-11-07,2025-12-04,2025-12-05,2026-01-01
11,DISORDERLY CONDUCT,1,1,0,0.0,No Change,14,25,11,78.57,2025-11-07,2025-12-04,2025-12-05,2026-01-01
11,KIDNAPPING,1,1,0,0.0,No Change,15,14,-1,-6.67,2025-11-07,2025-12-04,2025-12-05,2026-01-01
11,EXTORTION,1,0,-1,-100.0,Decreasing,10,2,-8,-80.0,2025-11-07,2025-12-04,2025-12-05,2026-01-01
11,FORGERY,4,0,-4,-100.0,Decreasing,12,6,-6,-50.0,2025-11-07,2025-12-04,2025-12-05,2026-01-01
11,MISCELLANEOUS,2,0,-2,-100.0,Decreasing,6,4,-2,-33.33,2025-11-07,2025-12-04,2025-12-05,2026-01-01
11,SEX OFFENSES,4,0,-4,-100.0,Decreasing,68,30,-38,-55.88,2025-11-07,2025-12-04,2025-12-05,2026-01-01
12,ASSAULT,116,131,15,12.93,Increasing,1290,1110,-180,-13.95,2025-11-07,2025-12-04,2025-12-05,2026-01-01
12,LARCENY,96,71,-25,-26.04,Decreasing,909,805,-104,-11.44,2025-11-07,2025-12-04,2025-12-05,2026-01-01
12,DAMAGE TO PROPERTY,82,68,-14,-17.07,Decreasing,756,648,-108,-14.29,2025-11-07,2025-12-04,2025-12-05,2026-01-01
12,STOLEN VEHICLE,59,46,-13,-22.03,Decreasing,470,370,-100,-21.28,2025-11-07,2025-12-04,2025-12-05,2026-01-01
12,AGGRAVATED ASSAULT,38,39,1,2.63,Increasing,513,433,-80,-15.59,2025-11-07,2025-12-04,2025-12-05,2026-01-01
12,BURGLARY,41,39,-2,-4.88,Decreasing,419,368,-51,-12.17,2025-11-07,2025-12-04,2025-12-05,2026-01-01
12,FRAUD,50,31,-19,-38.0,Decreasing,571,449,-122,-21.37,2025-11-07,2025-12-04,2025-12-05,2026-01-01
12,OBSTRUCTING JUDICIARY,5,16,11,220.0,Increasing,87,90,3,3.45,2025-11-07,2025-12-04,2025-12-05,2026-01-01
12,WEAPONS OFFENSES,9,12,3,33.33,Increasing,186,154,-32,-17.2,2025-11-07,2025-12-04,2025-12-05,2026-01-01
12,RUNAWAY,9,8,-1,-11.11,Decreasing,69,43,-26,-37.68,2025-11-07,2025-12-04,2025-12-05,2026-01-01
12,OBSTRUCTING THE POLICE,6,7,1,16.67,Increasing,113,110,-3,-2.65,2025-11-07,2025-12-04,2025-12-05,2026-01-01
12,STOLEN PROPERTY,6,6,0,0.0,No Change,125,141,16,12.8,2025-11-07,2025-12-04,2025-12-05,2026-01-01
12,FAMILY OFFENSE,5,5,0,0.0,No Change,68,49,-19,-27.94,2025-11-07,2025-12-04,2025-12-05,2026-01-01
12,ROBBERY,5,5,0,0.0,No Change,76,61,-15,-19.74,2025-11-07,2025-12-04,2025-12-05,2026-01-01
12,ARSON,3,4,1,33.33,Increasing,33,30,-3,-9.09,2025-11-07,2025-12-04,2025-12-05,2026-01-01
12,DANGEROUS DRUGS,2,4,2,100.0,Increasing,89,58,-31,-34.83,2025-11-07,2025-12-04,2025-12-05,2026-01-01
12,SEXUAL ASSAULT,3,2,-1,-33.33,Decreasing,49,27,-22,-44.9,2025-11-07,2025-12-04,2025-12-05,2026-01-01
12,DISORDERLY CONDUCT,1,1,0,0.0,No Change,14,25,11,78.57,2025-11-07,2025-12-04,2025-12-05,2026-01-01
12,HEALTH AND SAFETY,0,1,1,,Increasing,19,15,-4,-21.05,2025-11-07,2025-12-04,2025-12-05,2026-01-01
12,HOMICIDE,1,1,0,0.0,No Change,10,5,-5,-50.0,2025-11-07,2025-12-04,2025-12-05,2026-01-01
12,INVASION OF PRIVACY -OTHER,6,1,-5,-83.33,Decreasing,41,35,-6,-14.63,2025-11-07,2025-12-04,2025-12-05,2026-01-01
12,KIDNAPPING,2,1,-1,-50.0,Decreasing,15,14,-1,-6.67,2025-11-07,2025-12-04,2025-12-05,2026-01-01
12,LIQUOR,1,1,0,0.0,No Change,7,3,-4,-57.14,2025-11-07,2025-12-04,2025-12-05,2026-01-01
12,SEX OFFENSES,13,1,-12,-92.31,Decreasing,68,30,-38,-55.88,2025-11-07,2025-12-04,2025-12-05,2026-01-01
12,EXTORTION,1,0,-1,-100.0,Decreasing,10,2,-8,-80.0,2025-11-07,2025-12-04,2025-12-05,2026-01-01
12,FORGERY,2,0,-2,-100.0,Decreasing,12,6,-6,-50.0,2025-11-07,2025-12-04,2025-12-05,2026-01-01
12,OUIL,4,0,-4,-100.0,Decreasing,34,34,0,0.0,2025-11-07,2025-12-04,2025-12-05,2026-01-01
