focus_rank,h3_cell,incident_count,latitude,longitude,mean_spike_z,neighborhood,police_precinct,nearest_intersection,dominant_offense,dominant_offense_count,dominant_offense_share,score
1135,892ab2c8d87ffff,48,42.4145415000047,-83.2771805154978,0.8361953688251204,Riverdale,08,Telegraph Rd & W McNichols Rd,ASSAULT,13,0.2708333333333333,0.09293857171460075
1136,892ab2cf4c7ffff,74,42.4247351345766,-83.2273781172438,0.3715352437699178,Evergreen-Outer Drive,08,Pickford St & Stahelin Ave,ASSAULT,24,0.32432432432432434,0.09293414019280488
1137,892ab2c62cfffff,69,42.4120745115971,-82.9792811141416,0.4608630593895622,Eden Gardens,09,Dickerson St & Promenade Ave,ASSAULT,18,0.2608695652173913,0.09293335183703563
1138,892ab2c7553ffff,39,42.4290295894489,-83.0043984036163,0.9952514269840389,Von Steuben,09,Hoover St & Park Grove St,ASSAULT,13,0.3333333333333333,0.09284201230018618
1139,892ab2ced33ffff,37,42.3320104318772,-83.0901065517564,1.0308586359528278,Chadsey Condon,03,Butternut St & Tillman St,ASSAULT,11,0.2972972972972973,0.09283489795638741
1140,892ab2c19c3ffff,64,42.4330346825813,-83.1697009434856,0.5480404276003464,McDowell,12,Cambridge Ave & Meyers Rd,ASSAULT,14,0.21875,0.09281457432552329
1141,892ab2cedafffff,51,42.3329792095151,-83.0882216437348,0.7801772289903959,Chadsey Condon,03,Maybury Grand St & Lawton St,ASSAULT,10,0.19607843137254902,0.09280618637746105
1142,892ab2c1933ffff,79,42.4205929772138,-83.1593388955746,0.27836970229634556,Bagley,12,Santa Clara St & Kentucky St,ASSAULT,14,0.17721518987341772,0.0927243630487563
1143,892ab2c0ddbffff,63,42.4450152221213,-83.0789591139431,0.5635431171060189,Butler,11,Fleming St & E Winchester Ave,ASSAULT,27,0.42857142857142855,0.0926847722546984
1144,892ab2c4097ffff,50,42.3742010176364,-82.982304454565,0.7922082532559139,East Village,05,Goethe Ave & Montclair St,ASSAULT,12,0.24,0.09248590354945936
1145,892ab2c62a7ffff,69,42.4039172508546,-82.9579224573067,0.45165664483342777,Morningside,05,Wayburn St & Linville St,ASSAULT,19,0.2753623188405797,0.09242822110171792
1146,892ab2c0ac7ffff,18,42.4336576367437,-83.1356991285216,1.362693278990491,Sherwood Forest,12,Kingston Rd & Sherbourne Rd,FRAUD,6,0.3333333333333333,0.09241430440344181
1147,892ab2cc487ffff,65,42.3681019544031,-83.1863588720809,0.5224676920172829,Plymouth-Hubbell,02,Orangelawn St & Mark Twain St,ASSAULT,20,0.3076923076923077,0.09239186056635368
1148,892ab2cf49bffff,38,42.4270345357509,-83.2219548898873,1.0032342051765404,Evergreen-Outer Drive,08,Rosemont Ave & Clarita St,ASSAULT,9,0.23684210526315788,0.09229961330490333
1149,892ab21b6abffff,15,42.2940929640053,-83.1104082587841,1.4138010099743332,Delray,04,W Jefferson Ave & S Solvay St,STOLEN PROPERTY,4,0.26666666666666666,0.0922772690645482
1150,892ab2ce1afffff,43,42.367066190795,-83.1258289571572,0.9121655755426523,Petoskey-Otsego,10,Broadstreet Ave & Joy Rd,ASSAULT,15,0.3488372093023256,0.0922048879666384
1151,892ab2c4057ffff,46,42.3686085174064,-83.0020499907381,0.8558942620999798,Pingree Park,07,Iroquois St & Mack Ave,LARCENY,10,0.21739130434782608,0.09205861168748582
1152,892ab2c5013ffff,49,42.3809665807859,-83.0733179667439,0.8016055270303948,North End,03,Hague St & Beaubien St,LARCENY,18,0.3673469387755102,0.09202111405015045
1153,892ab2c5353ffff,53,42.3623326424271,-83.0945055900909,0.7274514516909917,NW Goldberg,03,W Grand Blvd & 14th St,LARCENY,12,0.22641509433962265,0.09187405179262359
1154,892ab2cedb3ffff,21,42.3377477894361,-83.085594380276,1.2982058789363602,North Corktown,03,18th St & Martin Luther King Jr Blvd,LARCENY,7,0.3333333333333333,0.09181723396917327
1155,892ab2c0c2fffff,91,42.4423747862495,-83.090037874232,0.04682629919935941,Nolan,11,Hanna St & E Remington Ave,ASSAULT,20,0.21978021978021978,0.09178491697801089
1156,892ab2c0917ffff,20,42.4149526002698,-83.0811219691103,1.3152228258285896,North Campau,11,Dequindre St & Modern St,DAMAGE TO PROPERTY,9,0.45,0.0917705150511293
1157,892ab2c505bffff,47,42.3823766714501,-83.0889119992216,0.8323436787445219,Boston Edison,10,Edison St & 3rd St,ASSAULT,10,0.2127659574468085,0.09174684787907356
1158,892ab2cababffff,51,42.4291730696419,-83.2678603625542,0.7599991618789435,Seven Mile-Rouge,08,Berg Rd & W 7 Mile Rd,ASSAULT,10,0.19607843137254902,0.09169907113567491
1159,892ab2c40cfffff,41,42.3719996679948,-83.002160981547,0.9386452502600044,Pingree Park,07,Burns St & Sylvester St,AGGRAVATED ASSAULT,10,0.24390243902439024,0.09169697083365894
1160,892ab2c0e0fffff,41,42.446505008957,-83.1249444682011,0.9383511212859393,State Fair,12,Woodward Ave & W 8 Mile Rd,LARCENY,11,0.2682926829268293,0.09168083278295071
1161,892ab2c642bffff,30,42.4214905746038,-82.93288708479969,1.1347012180227745,Moross-Morang,09,Casino St & Camley St,ASSAULT,8,0.26666666666666666,0.09166971074241412
1162,892ab2c19b3ffff,78,42.4278493107826,-83.1517544642142,0.27699362801685457,Bagley,12,Greenlawn St & Margareta St,ASSAULT,18,0.23076923076923078,0.09166846946748855
1163,892ab2c182bffff,66,42.4344480837964,-83.185283287978,0.49080468426935414,Schaefer 7/8 Lodge,12,Ardmore St & Cambridge Ave,ASSAULT,15,0.22727272727272727,0.09163499026468147
1164,892ab2ce66bffff,76,42.3970556028152,-83.1876648930677,0.3113622130937836,Bethune Community,02,Chalfonte St & Strathmoor St,ASSAULT,22,0.2894736842105263,0.09159339522535342
1165,892ab2c8d9bffff,44,42.4192702842928,-83.2813601834638,0.882955093874613,The Eye,08,Lenore Ave & Bennett St,ASSAULT,14,0.3181818181818182,0.0915825810495028
1166,892ab2d5913ffff,46,42.4501995624708,-82.948855402389,0.8471059668371999,Regent Park,09,Shakespeare St & E 8 Mile Rd,ASSAULT,23,0.5,0.09157642201188411
1167,892ab2c403bffff,20,42.3611022869977,-82.9930977485676,1.3112074003721306,East Village,07,Fischer Ave & Kercheval St,LARCENY,9,0.45,0.0915501996611295
1168,892ab2ce10bffff,66,42.36986871733215,-83.1413278309556,0.4890468020644534,Oakman Blvd Community,10,Grand River Ave & Monica St,ASSAULT,14,0.21212121212121213,0.09153854008580356
1169,892ab2c0a5bffff,65,42.4315000806176,-83.148223800949,0.5068710907248354,Bagley,12,San Juan Dr & W 7 Mile Rd,STOLEN VEHICLE,16,0.24615384615384617,0.09153611779795294
1170,892ab2c1b97ffff,50,42.4273884638923,-83.1839415751916,0.7746161204890353,Tri-Point,12,Margareta St & Ardmore St,DAMAGE TO PROPERTY,10,0.2,0.09152067143807033
1171,892ab2c1d77ffff,57,42.4385927948099,-83.1580600331484,0.646975261648574,Garden Homes,12,Indiana St & Pembroke Ave,ASSAULT,17,0.2982456140350877,0.09138011242792049
1172,892ab2c4683ffff,51,42.3895059329693,-83.0070854404105,0.7540563653276476,West End,07,Belvidere St & Gratiot Ave,LARCENY,10,0.19607843137254902,0.09137300617591275
1173,892ab2c7583ffff,61,42.4305035332594,-82.984934949842,0.5753232292364009,Franklin,09,Park Grove St & Schoenherr St,ASSAULT,17,0.2786885245901639,0.0913703304086364
1174,892ab2c43c7ffff,49,42.3521108159242,-83.0063893655434,0.7897335878239821,Islandview,07,Agnes St & E Grand Blvd,ASSAULT,12,0.24489795918367346,0.09136973328248921
1175,892ab2c1b47ffff,65,42.4211155418059,-83.2036494535625,0.5036196807487918,College Park,08,Prevost St & W Outer Dr,ASSAULT,14,0.2153846153846154,0.09135772184347966
1176,892ab2c2b2bffff,47,42.447253872214,-83.0627718808071,0.823913000621833,Farwell,11,Dean St & Hamlet St,ASSAULT,10,0.2127659574468085,0.09128427967585233
1177,892ab2c722bffff,60,42.4097748093255,-83.0544082399813,0.5909296719341095,Buffalo Charles,11,Carpenter St & Bristow St,ASSAULT,13,0.21666666666666667,0.09124622099110943
1178,892ab2c5217ffff,43,42.3735223882003,-83.1018269812866,0.893700268051746,Virginia Park Community,10,Hazelwood St & 14th St,ASSAULT,10,0.23255813953488372,0.09119174715119094
1179,892ab2c0847ffff,60,42.4313140334197,-83.114447377603,0.5895087618302138,Grixdale Farms,12,W Brentwood St & Woodward Ave,ASSAULT,13,0.21666666666666667,0.09116825954789776
1180,892ab2c60b3ffff,56,42.4116969262453,-82.9282374729937,0.6608279291960822,Cornerstone Village,05,Southampton St & Neff Ave,ASSAULT,12,0.21428571428571427,0.09115977817435109
1181,892ab2c6103ffff,28,42.3944744220211,-82.9234953191458,1.1591869188671162,East English Village,05,Mack Ave & Grayton St,LARCENY,6,0.21428571428571427,0.0910523897277675
1182,892ab2c7497ffff,50,42.4473181261929,-83.0002790099229,0.7658232889720913,Conner Creek,09,Collingham Dr & Bradford St,DAMAGE TO PROPERTY,11,0.22,0.09103823287063484
1183,892ab2ce073ffff,54,42.3836033418676,-83.1621022922202,0.6935726096256812,Grand River-I96,02,W Buena Vista St & Ilene St,LARCENY,11,0.2037037037037037,0.090995604734739
1184,892ab2cf53bffff,44,42.3958422465501,-83.2050660538604,0.8718637446304555,Grand River-St Marys,08,Grand River Ave & Saint Marys St,ASSAULT,8,0.18181818181818182,0.0909740291137621
1185,892ab2c457bffff,60,42.365936826991,-82.9728313829899,0.5853792168062952,East Village,05,E Jefferson Ave & Lillibridge St,LARCENY,17,0.2833333333333333,0.09094168272999097
1186,892ab2c7543ffff,77,42.427236048807,-83.0043099278,0.28107555267666395,Von Steuben,09,Hoover St & Greiner St,ASSAULT,17,0.22077922077922077,0.09091204132966373
1187,892ab2ce9a3ffff,42,42.3145175224857,-83.0965887107678,0.9054497498457856,Central Southwest,04,Lansing St & Christiancy St,DAMAGE TO PROPERTY,8,0.19047619047619047,0.09085601685938302
1188,892ab2c0dc3ffff,44,42.4425870762195,-83.077573769175,0.8694309184465471,Butler,11,E Remington St & Mackay St,LARCENY,7,0.1590909090909091,0.09084054660852786
1189,892ab2c4617ffff,34,42.3838897892825,-83.0104799373046,1.0469059486022196,Gratiot Town/Kettering,07,Burns St & Gratiot Ave,LARCENY,10,0.29411764705882354,0.09077419355112232
1190,892ab2c198fffff,75,42.4278096969151,-83.1586654607917,0.31420821735213517,Bagley,12,Indiana St & Clarita St,STOLEN VEHICLE,17,0.22666666666666666,0.09076915552230133
1191,892ab2c5157ffff,50,42.3629285948826,-83.0619581157462,0.7593850303655616,Cultural Center,03,Beaubien St & E Kirby St,LARCENY,10,0.2,0.09068498326578026
1192,892ab2c6423ffff,72,42.4228004898285,-82.9279378505227,0.3661945528871245,Cornerstone Village,05,Farmbrook St & Rockcastle St,LARCENY,18,0.25,0.09068032680719901
1193,892ab2c62b3ffff,76,42.4086838409382,-82.9594552417502,0.2946817768187929,Outer Drive-Hayes,09,Evanston St & Wayburn St,ASSAULT,20,0.2631578947368421,0.09067818540185138
1194,892ab2ce9abffff,74,42.3154333641099,-83.1015324294525,0.32993331026660483,Central Southwest,04,Campbell St & Eldred St,ASSAULT,16,0.21621621621621623,0.09065155611699166
1195,892ab2c4517ffff,39,42.3700074167361,-82.9589163677697,0.9541254293588758,Conner Creek Industrial,05,E Jefferson Ave & Conner St,LARCENY,11,0.28205128205128205,0.09058554152164283
1196,892ab2c1943ffff,66,42.4275331652418,-83.1767916612373,0.47063502272937563,Schulze,12,Pickford St & Snowden St,STOLEN VEHICLE,17,0.25757575757575757,0.09052833621356554
1197,892ab2c5c7bffff,49,42.3388236158819,-83.0466552523954,0.7729782489042506,Downtown,03,Brush St & E Adams Ave,LARCENY,15,0.30612244897959184,0.09045041375615069
1198,892ab2c4607ffff,30,42.3799711238523,-83.0104553510073,1.1124152936503566,Pingree Park,07,Iroquois St & Moffat St,LARCENY,7,0.23333333333333334,0.09044694314957596
1199,892ab2ce077ffff,36,42.3807225586984,-83.1599114901739,1.004842961674257,Grand River-I96,02,Washburn St & Fullerton St,ASSAULT,8,0.2222222222222222,0.09042709705120097
1200,892ab2cc5d7ffff,54,42.3564446786923,-83.1773958342108,0.6813536702402757,Joy-Schaefer,02,Schaefer Hwy & Van Buren St,ASSAULT,14,0.25925925925925924,0.09032518501825557
1201,892ab2cf197ffff,77,42.3869358856781,-83.2054940208154,0.2698484907620699,Greenfield-Grand River,08,Kendall St & Saint Marys St,ASSAULT,14,0.18181818181818182,0.09029604321163442
1202,892ab2c0a03ffff,23,42.428115521927,-83.1345785302069,1.2335938406837434,University District,12,Margareta St & Wildemere St,LARCENY,7,0.30434782608695654,0.09023293282167826
1203,892ab2c5ec7ffff,57,42.3458134297341,-83.0675801601077,0.6256828985159337,Midtown,03,Brainard St & 3rd St,DAMAGE TO PROPERTY,12,0.21052631578947367,0.09021185881732505
1204,892ab2c1b2bffff,60,42.4142219708137,-83.1955178333652,0.5719132970007069,Hubbell-Puritan,02,Coyle St & Grove St,ASSAULT,12,0.2,0.09020284461536426
1205,892ab2ce677ffff,92,42.3999135146147,-83.1779396072126,-0.004931791801960205,Bethune Community,02,Chalfonte St & Snowden St,ASSAULT,27,0.29347826086956524,0.09019607843137255
1206,892ab2c5c0fffff,63,42.3394966059003,-83.0382779737531,0.517757169165359,Lafayette Park,07,Lafayette Plaisance St & Rivard St,STOLEN VEHICLE,16,0.25396825396825395,0.09017262277354411
1207,892ab2c629bffff,86,42.4148002549597,-82.9670381695701,0.10602228683103679,Outer Drive-Hayes,09,Queen St & E Outer Dr,STOLEN VEHICLE,14,0.16279069767441862,0.09013087780073842
1208,892ab2c61dbffff,75,42.4035850440196,-82.928380153803,0.3010886948494149,Cornerstone Village,05,Sioux St & Cadieux Rd,ASSAULT,17,0.22666666666666666,0.09004932327833609
1209,892ab2cf207ffff,36,42.3930240650053,-83.2628278424462,0.9971420989940479,Eliza Howell,06,Chatham St & Lyndon St,ASSAULT,12,0.3333333333333333,0.0900045718211544
1210,892ab2c408bffff,49,42.3735612145349,-82.9908340376949,0.7645920301179318,East Village,05,Cadillac Blvd & Mack Ave,DAMAGE TO PROPERTY,12,0.24489795918367346,0.08999028491486949
1211,892ab2c735bffff,31,42.4055223220923,-83.0472572047706,1.0859682358368599,Buffalo Charles,11,Buffalo St & Prescott St,ASSAULT,10,0.3225806451612903,0.08997625772581638
1212,892ab2c53d3ffff,67,42.3685575343503,-83.088713860013,0.44201714337428805,Virginia Park Community,10,Pallister St & Poe St,LARCENY,16,0.23880597014925373,0.08993854376123783
1213,892ab2c1947ffff,57,42.4239662890813,-83.1738818945186,0.6201041261985109,Schulze,12,Curtis St & Steel St,ASSAULT,13,0.22807017543859648,0.08990576686961971
1214,892ab2c44b7ffff,53,42.3862255679106,-82.9669329982851,0.6908780692739758,Fox Creek,05,Waveney St & Conner St,AGGRAVATED ASSAULT,8,0.1509433962264151,0.08986737053351673
1215,892ab2ce87bffff,61,42.3311015527716,-83.1375890809477,0.5474880518783957,Claytown,04,Casper St & Michigan Ave,LARCENY,11,0.18032786885245902,0.08984309051292916
1216,892ab2c4633ffff,35,42.3775282375688,-83.0086843173966,1.0119371653692188,Pingree Park,07,Iroquois St & E Warren Ave,ASSAULT,9,0.2571428571428571,0.0898359444084922
1217,892ab2c1973ffff,79,42.4221428517015,-83.1703588014407,0.22409679840632085,Schulze,12,Santa Clara St & Meyers Rd,ASSAULT,17,0.21518987341772153,0.08974655755426778
1218,892ab2c292fffff,27,42.4480961279861,-83.0284135175525,1.1522981191996406,Sherwood,11,Packard St & E 8 Mile Rd,DAMAGE TO PROPERTY,8,0.2962962962962963,0.08969402801280249
1219,892ab2cf563ffff,46,42.3956332742714,-83.2149200417532,0.812599685802273,Grandmont,08,Monnier Rd & Longacre St,ASSAULT,8,0.17391304347826086,0.0896831569404521
1220,892ab2c6247ffff,59,42.4064615438597,-82.9823533000815,0.5794426215576135,Wade,09,Elmdale St & Annsbury Ave,ASSAULT,22,0.3728813559322034,0.08963556586184504
1221,892ab2c718fffff,67,42.4078647032122,-82.9964935897664,0.4352451764414728,Gratiot-Findlay,09,Rosemary Ave & Gratiot Ave,FRAUD,11,0.16417910447761194,0.08956698449509105
1222,892ab2c19cbffff,35,42.432979846846,-83.1729845742666,1.0055276391156802,Greenwich,12,Cambridge Ave & Steel St,FRAUD,10,0.2857142857142857,0.08948427126910148
1223,892ab2cf3d7ffff,49,42.3855339144365,-83.2477012730259,0.7552407772846913,Brightmoor,06,Schoolcraft St & Trinity St,ASSAULT,13,0.2653061224489796,0.08947720730023512
1224,892ab2ce4b7ffff,54,42.4065372780392,-83.1275111744277,0.6645999766572478,Pilgrim Village,12,Pilgrim St & Linwood St,ASSAULT,10,0.18518518518518517,0.08940595576703272
1225,892ab2c0d0bffff,76,42.4354375436659,-83.0780970965057,0.2710311709275739,Nolan,11,Fleming St & Emery St,ASSAULT,14,0.18421052631578946,0.08938054147416394
1226,892ab2cc0cfffff,43,42.3481463880513,-83.2127866209898,0.8602907745385181,Warren Ave Community,06,Diversey & Clayburn St,LARCENY,10,0.23255813953488372,0.0893586598051856
1227,892ab2c73cbffff,17,42.4085753105725,-83.0403352845291,1.3236429076677165,Buffalo Charles,11,Dwyer St & Casmere St,DAMAGE TO PROPERTY,4,0.23529411764705882,0.08929132539472374
1228,892ab2c40d3ffff,36,42.3772158237485,-82.99722274857965,0.983710312419512,West End,07,McClellan St & E Canfield St,ASSAULT,7,0.19444444444444445,0.08926760650336898
1229,892ab2c70c7ffff,26,42.4259486797929,-83.0239776024782,1.1606024787080222,Grant,11,Van Dyke St & Varjo St,LARCENY,6,0.23076923076923078,0.08916927330298652
1230,892ab2c5ecbffff,48,42.3480911156303,-83.0746694449993,0.7673265265018211,Jeffries,03,Gibson St & W Canfield St,LARCENY,14,0.2916666666666667,0.0891599270803475
1231,892ab2c764bffff,77,42.4381552499989,-83.0590345831864,0.2490099964998798,Farwell,11,E Lantz St & Shields St,ASSAULT,25,0.3246753246753247,0.08915269214207386
1232,892ab2c1a27ffff,48,42.42847906241035,-83.20787585064494,0.767087008681438,College Park,08,Mansfield St & Clarita St,ASSAULT,13,0.2708333333333333,0.08914678539397283
1233,892ab2d5973ffff,67,42.4447640700532,-82.956082494821,0.42748822221287514,Regent Park,09,Eastburn St & Redmond St,ASSAULT,14,0.208955223880597,0.0891413816755106
1234,892ab2c0bcfffff,30,42.41667854872,-83.1218601340487,1.0878240703176052,Martin Park,12,Hill Ave & Log Cabin St,STOLEN VEHICLE,6,0.2,0.08909769012075618
1235,892ab2c7693ffff,28,42.4479342891602,-83.0345268579383,1.12198488002355,Sherwood,11,Sherwood St & E 8 Mile Rd,DAMAGE TO PROPERTY,6,0.21428571428571427,0.08901121581345059
1236,892ab2c0d03ffff,76,42.4355594448338,-83.0723482711569,0.26418960297122324,Pershing,11,Mitchell St & Emery St,ASSAULT,17,0.2236842105263158,0.08900516339060645
1237,892ab2c722fffff,35,42.4066193004813,-83.0513828532323,0.9945597517741434,Buffalo Charles,11,Eldridge Ave & Fenelon St,BURGLARY,7,0.2,0.08888249334959417
1238,892ab2c5853ffff,81,42.3283700025729,-83.0581644368135,0.172448246036931,Corktown,03,5th St & Howard St,LARCENY,32,0.3950617283950617,0.08887352734906506
1239,892ab2ce477ffff,45,42.4025893603,-83.1498444554575,0.8141940505331078,Chalfonte,10,Greenlawn St & Fenkell St,DAMAGE TO PROPERTY,9,0.2,0.0887902432068062
1240,892ab2cf45bffff,64,42.4216407967897,-83.2404044758277,0.47409482002751857,Holcomb Community,08,Kentfield St & Glenco St,ASSAULT,15,0.234375,0.08875738149556434
1241,892ab2cc0c3ffff,47,42.3506864435721,-83.2118440536022,0.7733103502412938,Garden View,06,Memorial St & Tireman St,ASSAULT,10,0.2127659574468085,0.08850785093262183
1242,892ab2ce267ffff,46,42.3763839218477,-83.1922583507568,0.7906855318097664,Plymouth-Hubbell,02,Castleton St & Coyle St,DAMAGE TO PROPERTY,9,0.1956521739130435,0.08848078736947457
1243,892ab2cc47bffff,46,42.36038128061975,-83.20799029142606,0.7900597037113429,Joy Community,06,Grandmont Ave & Ellis St,ASSAULT,22,0.4782608695652174,0.08844644989687744
1244,892ab2ce5dbffff,27,42.4007186215495,-83.1331576068083,1.129075526582823,Dexter-Fenkell,10,Chalfonte St & Fairfield St,AGGRAVATED ASSAULT,7,0.25925925925925924,0.08841986800045536
1245,892ab2cf193ffff,58,42.3916734855034,-83.2070005146996,0.5741884191525325,Greenfield-Grand River,08,Mettetal St & Acacia St,LARCENY,14,0.2413793103448276,0.08836689001884104
1246,892ab2c7593ffff,90,42.4331443580094,-82.9826260824617,0.002347979639859141,Franklin,09,Reno St & Fordham St,ASSAULT,21,0.23333333333333334,0.0883641213255423
1247,892ab2c1d4bffff,27,42.4454097641354,-83.1712585693134,1.1274314724919523,Blackstone Park,12,Meyers Rd & W 8 Mile Rd,FRAUD,7,0.25925925925925924,0.0883296632582335
1248,892ab2c4227ffff,22,42.3546969860386,-83.018379611085,1.2155397592953305,McDougall-Hunt,07,E Vernor Hwy & Burlage Pl,FRAUD,7,0.3181818181818182,0.08826196269859321
1249,892ab2c7527ffff,61,42.4146153429708,-82.984692524517,0.5173341912473405,Eden Gardens,09,Park Dr & Flanders St,AGGRAVATED ASSAULT,13,0.21311475409836064,0.08818863082068298
1250,892ab2c404fffff,37,42.3660114677497,-83.0075969805847,0.9451813507304649,Islandview,07,Seyburn St & Mack Ave,LARCENY,8,0.21621621621621623,0.08813402012598806
1251,892ab2cf06bffff,55,42.3918944379709,-83.2467996043325,0.6227719891894429,Brightmoor,06,Burt Rd & Burt Ct,ASSAULT,14,0.2545454545454545,0.08809136088658089
1252,892ab2ce3cbffff,45,42.3754834672502,-83.1756342770842,0.8011803507359782,Pride Area Community,02,Hartwell St & Wadsworth St,ASSAULT,11,0.24444444444444444,0.08807621716467581
1253,892ab2cf067ffff,68,42.3901747099956,-83.2412167729513,0.39018958882063215,Brightmoor,06,Stout St & Acacia St,ASSAULT,22,0.3235294117647059,0.08807530003990048
1254,892ab2c0dafffff,30,42.4297668005149,-83.0634813707985,1.0691487101453192,Conant Gardens,11,E Hildale St & Wexford St,ASSAULT,9,0.3,0.08807302429035813
1255,892ab2c584bffff,45,42.3239941826403,-83.0630152445376,0.8006583058252917,West Side Industrial,03,W Fort St & 10th St,DAMAGE TO PROPERTY,14,0.3111111111111111,0.08804757399115848
1256,892ab2c09d7ffff,41,42.4237341598208,-83.0848295883751,0.8711698407125291,Cadillac Heights,11,Minnesota St & Marx St,ASSAULT,10,0.24390243902439024,0.08799478003693126
1257,892ab2cab87ffff,46,42.4352958367931,-83.2656205080389,0.7794975985277813,Berg-Lahser,08,Redfern St & Pembroke Ave,ASSAULT,14,0.30434782608695654,0.08786693613227942
1258,892ab2c6037ffff,73,42.4028312337525,-82.9341238397281,0.2964396827880211,East English Village,05,Cornwall St & E Outer Dr,DAMAGE TO PROPERTY,15,0.2054794520547945,0.08783346041402457
1259,892ab2cf1b3ffff,39,42.3822637189232,-83.2051547985844,0.9030914709211342,Schoolcraft Southfield,06,Glendale St & Saint Marys St,ASSAULT,12,0.3076923076923077,0.0877854480873695
1260,892ab2c60a3ffff,28,42.4092016093132,-82.9310482737959,1.0995837888329374,East English Village,05,Frankfort St & Cadieux Rd,STOLEN VEHICLE,6,0.21428571428571427,0.08778212933292776
1261,892ab2cee43ffff,33,42.3517563945381,-83.1575347114008,1.0076555046362519,Aviation Sub,02,Tireman Ave & Wyoming St,FRAUD,13,0.3939393939393939,0.08764023710479735
1262,892ab2c62c3ffff,89,42.4148762967466,-82.9770498578304,0.006970813229565866,Eden Gardens,09,Rosemary Ave & Coplin St,ASSAULT,17,0.19101123595505617,0.08763737137826963
1263,892ab2c624fffff,67,42.4064696370493,-82.9857932388524,0.3988562385554532,Wade,09,Roseberry St & Longview St,DAMAGE TO PROPERTY,13,0.19402985074626866,0.08757042320190574
1264,892ab2c704bffff,16,42.42247371089705,-83.0398592678396,1.3100388449071345,Davison,11,E Davison St & Saint Louis St,ASSAULT,4,0.25,0.08756451559789254
1265,892ab2c55a3ffff,50,42.3785012519368,-83.033811924557,0.7022157626990874,Gratiot Town/Kettering,07,Mount Elliott St & Holborn St,STOLEN VEHICLE,11,0.22,0.08754826222873985
1266,892ab2c5cb3ffff,63,42.3458018716768,-83.0234573905583,0.4681822839875449,Elmwood Park,07,Campau Farms Cir & Robert Bradby Dr,LARCENY,16,0.25396825396825395,0.08745258469026282
1267,892ab2c455bffff,73,42.3750513117933,-82.9799510638653,0.28864161881827083,East Village,05,Fairview St & Goethe Ave,ASSAULT,21,0.2876712328767123,0.08740560201561366
1268,892ab2cc073ffff,52,42.339800481302,-83.2133409269099,0.6638762841749635,Warren Ave Community,06,Rutland St & Whitlock St,DAMAGE TO PROPERTY,9,0.17307692307692307,0.08740546443017773
1269,892ab2c4637ffff,19,42.3762004788707,-83.0052039829556,1.2522040606900433,Pingree Park,07,E Forest Ave & Burns St,ASSAULT,6,0.3157894736842105,0.08733245596224276
1270,892ab21b6c3ffff,66,42.3051494751125,-83.1226645075815,0.4117496065286465,Springwells,04,Springwells St & Homer St,ASSAULT,20,0.30303030303030304,0.087297454809779
1271,892ab2cea87ffff,55,42.3336931805428,-83.1470171825556,0.6074523247599256,Claytown,04,Wagner St & Saint Lawrence St,ASSAULT,12,0.21818181818181817,0.0872508128848676
1272,892ab2c65cfffff,46,42.4189074015356,-82.9164964525324,0.7674199501682826,Cornerstone Village,05,Moross Rd & Kingsville Ave,DAMAGE TO PROPERTY,10,0.21739130434782608,0.08720426866716104
1273,892ab2c6087ffff,62,42.4136690188535,-82.9324293835235,0.48113740742080885,Cornerstone Village,05,Oldtown St & Linville St,ASSAULT,19,0.3064516129032258,0.0871830046509813
1274,892ab2cf503ffff,78,42.401353512994504,-83.20637460901915,0.19511373006670452,Crary/St Marys,08,Mettetal St & Fenkell St,ASSAULT,17,0.21794871794871795,0.08717594386948144
1275,892ab2cf0c3ffff,80,42.4060380707032,-83.2408011552495,0.1585607698056278,Brightmoor,08,Pilgrim St & Vaughan St,DAMAGE TO PROPERTY,16,0.2,0.08713116743182688
1276,892ab2d5b8fffff,58,42.4487387022022,-82.9758305090207,0.5514474648818508,Mohican Regent,09,Edmore Dr & Regent Dr,LARCENY,12,0.20689655172413793,0.08711915618255382
1277,892ab2cf46fffff,23,42.4098354266546,-83.2344366801008,1.1763717938815008,North Rosedale Park,08,Edinborough Rd & Florence St,LARCENY,8,0.34782608695652173,0.08709331593810633
1278,892ab2c63abffff,79,42.3874777181374,-82.9466490834991,0.17556027010900296,Morningside,05,Mack Ave & Alter Rd,LARCENY,16,0.20253164556962025,0.08708349126726714
1279,892ab2c7293ffff,35,42.4262737128091,-83.0456982860921,0.9606508544315947,Krainz Woods,11,Syracuse St & E Nevada St,ASSAULT,6,0.17142857142857143,0.0870220050841552
1280,892ab2cc06fffff,62,42.3361090863578,-83.2169086738514,0.47774280456927387,Warrendale,06,Ashton Ave & Paul Dr,ASSAULT,14,0.22580645161290322,0.08699675209586852
1281,892ab2cc657ffff,52,42.3629257829808,-83.2347917328824,0.6560822728776411,Franklin Park,06,Westfield St & Auburn St,ASSAULT,19,0.36538461538461536,0.08697782839079606
1282,892ab2cc6c7ffff,57,42.3672607052936,-83.2287739734328,0.5649498638738412,Franklin Park,06,Orangelawn St & Warwick St,ASSAULT,14,0.24561403508771928,0.08687960365329972
1283,892ab2ce8a7ffff,43,42.331163128617,-83.1136907009028,0.8146109216006483,Central Southwest,04,N Campbell St & Michigan Ave,LARCENY,10,0.23255813953488372,0.08685233146606725
