focus_rank,h3_cell,incident_count,latitude,longitude,mean_spike_z,neighborhood,police_precinct,nearest_intersection,dominant_offense,dominant_offense_count,dominant_offense_share,score
1219,892ab2ca9d7ffff,26,42.44359650472094,-83.24546759068227,1.1196739574026244,Evergreen Lahser 7/8,08,Patton St & W 8 Mile Rd,ASSAULT,5,0.19230769230769232,0.10572350247261667
1220,892ab2c19dbffff,71,42.4348203081065,-83.1709117982852,0.7045672858075266,Greenwich,12,Meyers Rd & W Outer Dr,LARCENY,14,0.19718309859154928,0.10566752524305398
1221,892ab2cc2d3ffff,131,42.352016228490434,-83.2416953813226,0.15202723613324473,Warrendale,06,Patton St & Belton Ave,ASSAULT,23,0.17557251908396945,0.10566566196896673
1222,892ab2c520fffff,71,42.3714686416471,-83.107442565282,0.7039390184154958,Jamison,10,Hazelwood St & Linwood St,ASSAULT,15,0.2112676056338028,0.10561865264611572
1223,892ab2cf693ffff,88,42.42429209926317,-83.2470753654297,0.5473329505453909,Holcomb Community,08,Pickford St & Braile St,ASSAULT,18,0.20454545454545456,0.10561399769100505
1224,892ab2c0ddbffff,88,42.4450152221213,-83.07895911394313,0.5468852161801107,Butler,11,Fleming St & E Winchester Ave,ASSAULT,33,0.375,0.10557916866526329
1225,892ab2c5373ffff,30,42.35483977821736,-83.0924120336256,1.0794909776130255,NW Goldberg,03,Stanley St & 16th St,ASSAULT,7,0.23333333333333334,0.10546301867744269
1226,892ab2c624bffff,65,42.40910543154887,-82.99031002042307,0.7571198784361679,Eden Gardens,09,Rosemary Ave & Barrett St,ASSAULT,14,0.2153846153846154,0.10545757009555534
1227,892ab2c55a7ffff,16,42.3767810048384,-83.031776180011,1.2075512041946654,Poletown East,07,Mount Elliott St & E Grand Blvd,ASSAULT,3,0.1875,0.10539610447132725
1228,892ab2cc0afffff,86,42.3400272227012,-83.19845873899862,0.5626254068274744,Warren Ave Community,06,Montrose St & Whitlock St,ASSAULT,17,0.19767441860465115,0.10537092523482734
1229,892ab2c5267ffff,89,42.3658902202437,-83.1106224267837,0.5347730535002715,Jamison,10,Wildemere St & Pingree St,ASSAULT,27,0.30337078651685395,0.1053533021450386
1230,892ab2cc0cfffff,58,42.34814638805129,-83.2127866209898,0.8198657762285274,Warren Ave Community,06,Diversey & Clayburn St,ASSAULT,11,0.1896551724137931,0.10532421453010053
1231,892ab2c6247ffff,71,42.4064615438597,-82.98235330008148,0.69984546860368,Wade,09,Elmdale St & Annsbury Ave,ASSAULT,27,0.38028169014084506,0.1053002175139774
1232,892ab2c73cbffff,24,42.4085550803802,-83.04150974430556,1.1320373749738115,Buffalo Charles,11,Dwyer St & Casmere St,DAMAGE TO PROPERTY,6,0.25,0.10525258160324746
1233,892ab2c2b2bffff,79,42.44727034331925,-83.062847187586,0.6242335091432107,Farwell,11,Ryan Rd & E 8 Mile Rd,ASSAULT,17,0.21518987341772153,0.10514906114508411
1234,892ab2cec97ffff,61,42.3601155022648,-83.1062560182353,0.7895598286146636,Wildemere Park,10,Lothrop St & Wildemere St,ASSAULT,18,0.29508196721311475,0.10511572760408057
1235,892ab2ce4abffff,115,42.4063384753219,-83.1374151819349,0.2920574982866638,Pilgrim Village,12,Holmur St & Midland St,ASSAULT,24,0.20869565217391303,0.10509722591029613
1236,892ab2c429bffff,95,42.3715317810122,-83.0195204060651,0.4759603229195029,Gratiot Town/Kettering,07,Gratiot Ave & Helen St,ASSAULT,18,0.18947368421052632,0.105076284384516
1237,892ab2c75abffff,91,42.423754464326,-82.9851521720018,0.512778625614678,Mapleridge,09,Gratiot Ave & Young St,ASSAULT,15,0.16483516483516483,0.10507503168094917
1238,892ab2c8d13ffff,63,42.41434808720639,-83.283627146939,0.768105904068824,The Eye,08,Winston St & W McNichols Rd,ASSAULT,13,0.20634920634920634,0.10487950261649148
1239,892ab2c5a97ffff,26,42.3270924144884,-83.063618609987,1.1084253958980896,Corktown,03,Abbott St & Trumbull St,DAMAGE TO PROPERTY,10,0.38461538461538464,0.10484848266493688
1240,892ab2ce5cfffff,137,42.3958128909159,-83.1306577807963,0.08602692455582885,Oakman Blvd Community,10,Doris St & Wildemere St,ASSAULT,30,0.21897810218978103,0.10482952598351965
1241,892ab2c41dbffff,117,42.3603015225297,-82.9826841161272,0.2699584392638848,East Village,07,E Jefferson Ave & Pennsylvania St,FRAUD,32,0.27350427350427353,0.10481081624391841
1242,892ab2c7467ffff,73,42.4340962002179,-83.0178320664834,0.6743663204431978,Mount Olivet,11,Antwerp St & E 7 Mile Rd,FRAUD,41,0.5616438356164384,0.10475087245394768
1243,892ab2c09c7ffff,26,42.42013185030909,-83.085980168003,1.1064342216388527,Cadillac Heights,11,Greeley St & Stender Ave,STOLEN VEHICLE,7,0.2692307692307692,0.1046935902445441
1244,892ab2c713bffff,94,42.39756473915018,-83.0027764967239,0.4799767555996646,Airport Sub,05,Marcus Ave & Kresge St,FRAUD,40,0.425531914893617,0.10467238823646619
1245,892ab2cc40bffff,88,42.36438766551045,-83.20185128910515,0.5342957963910249,Joy Community,06,W Chicago St & Rutherford St,ASSAULT,24,0.2727272727272727,0.10459984418202115
1246,892ab2c66d7ffff,146,42.4355649203165,-82.9606602350662,-0.04180871680089544,Regent Park,09,Maddelein St & Crusade St,ASSAULT,40,0.273972602739726,0.10458452722063036
1247,892ab2c6e47ffff,102,42.37333478738336,-82.94328007971832,0.4044317213231733,Riverbend,05,E Jefferson Ave & Chalmers St,ASSAULT,18,0.17647058823529413,0.10452643794317551
1248,892ab2c44b3ffff,84,42.3876573209201,-82.9707905753456,0.569621711991149,Fox Creek,05,Conner St & E Canfield St,ASSAULT,17,0.20238095238095238,0.10448249945474367
1249,892ab2c71d7ffff,81,42.41263774905842,-83.0028609682351,0.596694103540104,Gratiot-Findlay,09,Christy St & Algonac St,ASSAULT,21,0.25925925925925924,0.10443944971939605
1250,892ab2c40c7ffff,54,42.3715906465522,-82.995091007846,0.8448599167497954,Gratiot Woods,07,Belvidere St & Mack Ave,ASSAULT,15,0.2777777777777778,0.10440316633915375
1251,892ab2c66afffff,118,42.4235137290329,-82.9526387735233,0.25466369382158205,Denby,09,Britain St & Lansdowne St,STOLEN VEHICLE,22,0.1864406779661017,0.10433737824927782
1252,892ab2c0e73ffff,35,42.44542443311239,-83.12761614853935,1.0185845063062808,Green Acres,12,Queenston St & Woodstock Dr,LARCENY,9,0.2571428571428571,0.10430679752566646
1253,892ab2c6103ffff,33,42.3944744220211,-82.9234953191458,1.0361070481782946,East English Village,05,Mack Ave & Grayton St,LARCENY,7,0.21212121212121213,0.10423720227928343
1254,892ab2cf423ffff,37,42.4101104289,-83.2198432132234,0.9981572049043606,North Rosedale Park,08,Florence St & Ashton Ave,OBSTRUCTING JUDICIARY,12,0.32432432432432434,0.10415043302384613
1255,892ab2c50cbffff,101,42.3843589339279,-83.0827558094333,0.40875357863791156,North End,03,Atkinson St & Woodward Ave,ASSAULT,24,0.2376237623762376,0.10414630062018973
1256,892ab2ceb07ffff,102,42.310232061701,-83.1368280664663,0.3989320133085913,Springwells,04,Sharon St & Woodmere St,ASSAULT,30,0.29411764705882354,0.10409861848845905
1257,892ab2c08b3ffff,93,42.4326074287385,-83.09154191892787,0.48154933235468356,Nolan,11,Cardoni St & E 7 Mile Rd,ASSAULT,23,0.24731182795698925,0.10407838579431353
1258,892ab2ce9abffff,109,42.3154333641099,-83.1020905081534,0.33386186160979714,Central Southwest,04,Campbell St & Eldred St,ASSAULT,27,0.24770642201834864,0.10405117153926458
1259,892ab2c615bffff,89,42.39705902933114,-82.9377129810001,0.5178502014617391,Morningside,05,Devonshire Rd & Waveney St,DAMAGE TO PROPERTY,24,0.2696629213483146,0.10403688219834761
1260,892ab2c75d7ffff,112,42.4329326923722,-82.9922701793653,0.30601754620831806,Von Steuben,09,Fairport St & Linnhurst St,ASSAULT,29,0.25892857142857145,0.10403417371557926
1261,892ab2c72d3ffff,90,42.427859684902,-83.0551660408193,0.50826446977155,Krainz Woods,11,Healy St & Stockton St,ASSAULT,22,0.24444444444444444,0.10400754544397688
1262,892ab2cf46bffff,53,42.41336728368855,-83.2380829650944,0.8483332817065269,North Rosedale Park,08,Evergreen Rd & Grove St,ASSAULT,18,0.33962264150943394,0.10395702523251782
1263,892ab2ceecbffff,125,42.3566136056034,-83.1555783065691,0.18525961219079426,Barton-McFarland,02,Indiana St & Mackenzie St,ASSAULT,27,0.216,0.10395279712216539
1264,892ab2c19abffff,80,42.42421015786066,-83.1574508293835,0.5988828961362207,Bagley,12,Indiana St & Curtis St,STOLEN VEHICLE,22,0.275,0.10389338239023976
1265,892ab2c722fffff,43,42.4066193004813,-83.0513828532323,0.938920188901425,Buffalo Charles,11,Eldridge Ave & Fenelon St,BURGLARY,8,0.18604651162790697,0.10384041031879293
1266,892ab2cf673ffff,46,42.41019001014392,-83.2621628215587,0.910512014262077,Riverdale,08,Ulster St & Lamphere St,ASSAULT,11,0.2391304347826087,0.10377955017531856
1267,892ab2c5853ffff,108,42.32837000257286,-83.0581644368135,0.3395611507018559,Corktown,03,5th St & Howard St,LARCENY,43,0.39814814814814814,0.1037781839250124
1268,892ab2cec5bffff,54,42.3573893458374,-83.13063304009762,0.8365300321954524,Midwest,10,Spokane St & Northfield St,ASSAULT,12,0.2222222222222222,0.10375518890863542
1269,892ab2cf13bffff,26,42.3767635243394,-83.21577334035175,1.0940675754086866,Plymouth-I96,06,Wadsworth St & Archdale St,LARCENY,5,0.19230769230769232,0.10373159520174671
1270,892ab2c628fffff,112,42.410257871944495,-82.9674675314212,0.3020950785229772,Outer Drive-Hayes,09,Corbett Ave & Chalmers St,ASSAULT,22,0.19642857142857142,0.10372904697397115
1271,892ab2ce92bffff,66,42.3088024485896,-83.1085639637539,0.7255911651615681,Central Southwest,04,Army St & Casgrain St,ASSAULT,22,0.3333333333333333,0.10372130010192807
1272,892ab2cc2a7ffff,123,42.3360302007423,-83.2240781643927,0.2003875764389288,Warrendale,06,Brace St & Paul Dr,ASSAULT,47,0.3821138211382114,0.1036969289153619
1273,892ab2cf443ffff,94,42.4193191253222,-83.2373157580738,0.4673292826757491,Evergreen-Outer Drive,08,Plainview Ave & Santa Clara Ave,ASSAULT,22,0.23404255319148937,0.10368854782975656
1274,892ab2c400fffff,66,42.3631679716082,-82.9957583948504,0.7250128220742349,East Village,07,Fischer Ave & E Vernor Hwy,LARCENY,16,0.24242424242424243,0.10367631109094677
1275,892ab2c70a3ffff,77,42.4197461231696,-83.0118696119344,0.6237061854520883,LaSalle College Park,09,Canonbury St & E McNichols Rd,ASSAULT,18,0.23376623376623376,0.10367537615021775
1276,892ab2c0b67ffff,20,42.4030747255692,-83.11863862056634,1.1480337611083355,Pilgrim Village,10,Fenkell St & Rosa Parks Blvd,LARCENY,7,0.35,0.10363160273139856
1277,892ab2ce137ffff,86,42.36260856510663,-83.1286587874564,0.5401755256040035,Midwest,10,S Martindale St & Beechwood St,ASSAULT,22,0.2558139534883721,0.10362456053364522
1278,892ab2c0a5bffff,88,42.4315000806176,-83.148223800949,0.5216241898287904,Bagley,12,San Juan Dr & W 7 Mile Rd,STOLEN VEHICLE,17,0.19318181818181818,0.10361412643201282
1279,892ab2c614bffff,84,42.3947265468081,-82.9376029035271,0.5584300861790926,Morningside,05,Buckingham Ave & Bremen St,ASSAULT,19,0.2261904761904762,0.10361190864526623
1280,892ab2ce07bffff,60,42.38347877220495,-83.1663955212998,0.7791106962763656,Grand River-I96,02,W Buena Vista St & Manor,ASSAULT,14,0.23333333333333334,0.10358656260140175
1281,892ab2c5e0fffff,28,42.33722300966657,-83.0679119950698,1.073559781429384,North Corktown,03,Brooklyn St & Temple St,FRAUD,10,0.35714285714285715,0.10356896922377652
1282,892ab2c7503ffff,53,42.4242025770519,-82.9921446460969,0.8433336760952711,Von Steuben,09,E McNichols Rd & Westphalia St,BURGLARY,9,0.16981132075471697,0.103568108486259
1283,892ab2c40b3ffff,40,42.3686759108596,-82.9816646198792,0.96253424925158,East Village,05,Garland St & E Vernor Hwy,ASSAULT,7,0.175,0.10352833878014657
1284,892ab2cee8bffff,105,42.3569275232768,-83.14516950742627,0.36357318286513524,Midwest,02,Mackenzie St & American St,ASSAULT,30,0.2857142857142857,0.10349707040879774
1285,892ab2cc60bffff,113,42.3611596478804,-83.2323188276932,0.28982421481760706,Franklin Park,06,Westwood & Cathedral St,ASSAULT,33,0.2920353982300885,0.10349083518268379
1286,892ab2cf58fffff,52,42.4052646925734,-83.2002342398524,0.8508433089094944,Crary/St Marys,08,Keeler St & Winthrop St,ASSAULT,11,0.21153846153846154,0.10343594657802835
1287,892ab2c6673ffff,107,42.42396688597479,-82.967594346819,0.3442687493520584,Mapleridge,09,Mayfield St & Queen St,DAMAGE TO PROPERTY,16,0.14953271028037382,0.10342805322189848
1288,892ab2cf15bffff,46,42.38639223674738,-83.23085271421911,0.9054758257084218,Westwood Park,08,Schoolcraft St & Grandville Ave,ASSAULT,7,0.15217391304347827,0.10338778766080667
1289,892ab2c537bffff,30,42.3533907142257,-83.09702441795,1.0525109943803193,NW Goldberg,03,Stanley St & Missouri St,AGGRAVATED ASSAULT,5,0.16666666666666666,0.1033642596734608
1290,892ab2c63b3ffff,62,42.392060656077994,-82.9393927649306,0.7573990701559207,Morningside,05,Chatsworth St & Windsor St,ASSAULT,15,0.24193548387096775,0.10333029114101175
1291,892ab2c566fffff,67,42.384538267009326,-83.1045171580778,0.7113031939357656,Dexter-Linwood,10,Lawrence St & Rosa Parks Blvd,ASSAULT,18,0.26865671641791045,0.10332617855521228
1292,892ab2c1aabffff,108,42.4374240104359,-83.2097913005522,0.333493383558359,Greenfield,08,Asbury Park & Saint Martins Ave,DAMAGE TO PROPERTY,22,0.2037037037037037,0.10330617544314491
1293,892ab2c70b7ffff,76,42.4199125468633,-83.0064514265262,0.6259082716308354,Von Steuben,09,E McNichols Rd & Albion St,LARCENY,15,0.19736842105263158,0.10313034292200957
1294,892ab2c6227ffff,82,42.39716284826248,-82.96547753236204,0.5704742517783383,Chandler Park,05,Eastlawn St & Southampton St,ASSAULT,19,0.23170731707317074,0.10311615332937897
1295,892ab2cc45bffff,125,42.3675805223552,-83.2130984870102,0.17377148825814356,Joy Community,06,Orangelawn St & Rutland St,ASSAULT,37,0.296,0.10305914187655046
1296,892ab2c1d33ffff,55,42.44120646424207,-83.1491423167024,0.8175072268405156,Garden Homes,12,Woodingham Dr & Chippewa St,ASSAULT,15,0.2727272727272727,0.10299174705292719
1297,892ab2c1b53ffff,93,42.426689721222594,-83.2051088795638,0.4674465604463284,College Park,08,Margareta St & Rutherford St,ASSAULT,18,0.1935483870967742,0.10298133842892142
1298,892ab2c1a77ffff,96,42.43364321748045,-83.2173598392521,0.4397124537478714,Greenfield,08,Vassar Ave & Archdale St,ASSAULT,27,0.28125,0.10297291368349895
1299,892ab2c660fffff,101,42.4248170747501,-82.9651415099168,0.3925691145751387,Mapleridge,09,Brock St & Cedargrove St,ASSAULT,18,0.1782178217821782,0.10288731949394539
1300,892ab2ca94bffff,63,42.43634764956247,-83.2611120885154,0.7422621098239899,Berg-Lahser,08,Pembroke Ave & Houghton St,AGGRAVATED ASSAULT,14,0.2222222222222222,0.1028691271688652
1301,892ab2c4627ffff,62,42.3734270875993,-83.00811524133401,0.7514110219482755,Pingree Park,07,Seminole St & E Canfield St,ASSAULT,20,0.3225806451612903,0.10286448395411779
1302,892ab2ce0cfffff,38,42.3916077734005,-83.1616487423096,0.9719525754668422,Northwest Community,02,Ilene St & Intervale St,LARCENY,11,0.2894736842105263,0.10282832077059445
1303,892ab2c0917ffff,27,42.4149526002698,-83.0811219691103,1.0731740562544636,North Campau,11,Dequindre St & Modern St,DAMAGE TO PROPERTY,11,0.4074074074074074,0.10282263148280153
1304,892ab2c1ab3ffff,121,42.4411604430629,-83.20169444572187,0.2070954866510044,Greenfield,08,Greenfield Rd & Trojan St,ASSAULT,24,0.19834710743801653,0.10278606904048465
1305,892ab2c5027ffff,26,42.3660968345191,-83.0677531851818,1.0818637173237329,Medbury Park,03,John R St & Harper Ave,LARCENY,7,0.2692307692307692,0.10278226336494761
1306,892ab2ca92fffff,117,42.42442693656226,-83.24162908721793,0.2436805601842995,Holcomb Community,08,Pickford St & Kentfield St,ASSAULT,28,0.23931623931623933,0.10276667356050226
1307,892ab2ce50fffff,79,42.3889619728747,-83.1260516626733,0.5933104853842671,Dexter-Linwood,10,Wildemere St & Tyler St,ASSAULT,15,0.189873417721519,0.1027435750487935
1308,892ab2c44dbffff,99,42.3972078902231,-82.9898647112328,0.40903294218237574,Ravendale,09,Harper Ave & Conner St,ASSAULT,25,0.25252525252525254,0.10273536741002545
1309,892ab2cf457ffff,96,42.4194191991121,-83.2330127296509,0.43641293938329057,Evergreen-Outer Drive,08,Grandville Ave & Santa Clara Ave,ASSAULT,25,0.2604166666666667,0.10271624615996111
1310,892ab2ce597ffff,90,42.3978687925122,-83.1137738443371,0.48779214066492493,Oakman Blvd Community,10,W Grand St & Rosa Parks Blvd,ASSAULT,21,0.23333333333333334,0.10241501350374482
1311,892ab2cc08fffff,91,42.34835019966707,-83.2026238187216,0.4777712254129479,Warren Ave Community,06,Diversey & Mansfield St,ASSAULT,25,0.27472527472527475,0.10235182404417374
1312,892ab2c5327ffff,43,42.34581437308375,-83.078000676395,0.9197722256674702,Woodbridge,03,Avery St & W Willis St,ASSAULT,12,0.27906976744186046,0.10235090011789479
1313,892ab2cf6b7ffff,101,42.4149923238311,-83.2399990212594,0.3848981550057681,Holcomb Community,08,W McNichols Rd & Vaughan St,ASSAULT,18,0.1782178217821782,0.10229059949873498
1314,892ab2c5157ffff,61,42.3629285948826,-83.0619581157462,0.7529139255439066,Cultural Center,03,Beaubien St & E Kirby St,DAMAGE TO PROPERTY,13,0.21311475409836064,0.10226506167277026
1315,892ab2cf513ffff,97,42.4031769174793,-83.204251065497,0.42057327552752477,Crary/St Marys,08,Keeler St & Rutherford St,ASSAULT,23,0.23711340206185566,0.10220041924250958
1316,892ab2c5c0fffff,80,42.3394966059003,-83.0382779737531,0.5754688202774808,Lafayette Park,07,Lafayette Plaisance St & Rivard St,LARCENY,23,0.2875,0.10207201348483305
1317,892ab2c4227ffff,26,42.3546969860386,-83.018379611085,1.0724240770787279,McDougall-Hunt,07,E Vernor Hwy & Burlage Pl,FRAUD,10,0.38461538461538464,0.10204795861065341
1318,892ab2c0d0bffff,104,42.4354375436659,-83.0781186475625,0.3535645596861218,Nolan,11,Emery St & Goddard St,ASSAULT,18,0.17307692307692307,0.10200217238680646
1319,892ab2ce90bffff,96,42.315566115254,-83.111464620769,0.4271863070306146,Central Southwest,04,W Vernor Hwy & Infantry St,FRAUD,70,0.7291666666666666,0.1019985111799358
1320,892ab2c508bffff,49,42.3829502414508,-83.07114391404515,0.8599131986458209,North End,03,Alger St & Oakland St,ASSAULT,9,0.1836734693877551,0.10199249149596235
1321,892ab2ce273ffff,87,42.38231135113629,-83.1923332077138,0.5099324746076962,Schoolcraft Southfield,02,Robson St & Glendale St,DAMAGE TO PROPERTY,15,0.1724137931034483,0.10198830154667324
1322,892ab2c6343ffff,69,42.3916275423849,-82.9649519588553,0.6754025253008278,Fox Creek,05,Lenox St & E Forest Ave,ASSAULT,17,0.2463768115942029,0.10196614878339849
1323,892ab2c5813ffff,34,42.3260988104555,-83.0457215727999,0.9973457332303399,Downtown,03,Civic Center Dr & Atwater Dr,FRAUD,7,0.20588235294117646,0.10193831192547123
1324,892ab2cab87ffff,59,42.43529583679312,-83.2656205080389,0.7665833838781486,Berg-Lahser,08,Berg Rd & Frisbee St,ASSAULT,15,0.2542372881355932,0.1018957370418934
1325,892ab2c7543ffff,104,42.427236048807,-83.0043099278,0.35081656571788,Von Steuben,09,Hoover St & Greiner St,ASSAULT,23,0.22115384615384615,0.10178840735092816
1326,892ab2c44b7ffff,76,42.38583070056234,-82.96770954491075,0.608225334413359,Fox Creek,05,Waveney St & Conner St,ASSAULT,14,0.18421052631578946,0.10175479634060783
1327,892ab2c5c73ffff,32,42.340035929436915,-83.041482389419,1.0132855209828115,Downtown,03,S I  375 Service Drive & Gratiot Ave,LARCENY,10,0.3125,0.10174559505107134
1328,892ab2ceabbffff,75,42.33145143473585,-83.1497099313991,0.6167390814038167,Claytown,04,Henderson St & Trenton St,ASSAULT,15,0.2,0.10170074395713932
1329,892ab2c462fffff,53,42.3731689166331,-83.011581655917,0.8180579635938512,Gratiot-Grand,07,Van Dyke St & Manila St,ASSAULT,20,0.37735849056603776,0.101601923824954
1330,892ab2ca95bffff,68,42.4379797006587,-83.260917810567,0.6799121423949512,Berg-Lahser,08,Fargo St & Houghton St,ASSAULT,13,0.19117647058823528,0.10160061719697569
1331,892ab2cf53bffff,57,42.3958422465501,-83.2050660538604,0.7810289361259196,Grand River-St Marys,08,Grand River Ave & Saint Marys St,ASSAULT,9,0.15789473684210525,0.10158678435694793
1332,892ab2cf66fffff,92,42.4056888287486,-83.2657490618083,0.45816162587614506,Brightmoor,08,Pilgrim St & Beaverland St,ASSAULT,22,0.2391304347826087,0.10154273577119187
1333,892ab2cc06fffff,80,42.33610908635783,-83.2169086738514,0.5684274479648252,Warrendale,06,Ashton Ave & Paul Dr,ASSAULT,19,0.2375,0.1015242687581551
1334,892ab2c4517ffff,56,42.3700074167361,-82.9589163677697,0.7892733952153599,Conner Creek Industrial,05,E Jefferson Ave & Conner St,LARCENY,14,0.25,0.1015117842063126
1335,892ab2c70c7ffff,42,42.4267415137768,-83.02397760247821,0.917137680027403,Mount Olivet,11,Van Dyke St & Varjo St,AGGRAVATED ASSAULT,9,0.21428571428571427,0.10142962779082842
1336,892ab2c522bffff,50,42.36510082649654,-83.10645876867844,0.8424074423219219,Wildemere Park,10,Vicksburg St & Lawton St,ASSAULT,11,0.22,0.10134706010326704
1337,892ab2cebbbffff,126,42.3136164568269,-83.1297797301176,0.14219075045155768,Springwells,04,Carson St & Pitt St,ASSAULT,35,0.2777777777777778,0.10131882492136682
1338,892ab2ce37bffff,123,42.363591361191645,-83.1776445025633,0.16956292026943792,We Care Community,02,Westfield St & Schaefer Hwy,ASSAULT,40,0.3252032520325203,0.10129909478320645
1339,892ab2c750fffff,35,42.4219865619023,-82.9923571074944,0.9795568810731272,Gratiot-Findlay,09,Waltham St & Nashville St,ASSAULT,11,0.3142857142857143,0.10127085865366534
1340,892ab2cf4c7ffff,92,42.4247351345766,-83.22737811724376,0.45337445396854215,Evergreen-Outer Drive,08,Pickford St & Avon Ave,ASSAULT,30,0.32608695652173914,0.10117034413336048
1341,892ab2c0b43ffff,47,42.4126472718105,-83.124101597906,0.867340611739266,Martin Park,12,Baylis St & Florence St,ASSAULT,12,0.2553191489361702,0.10113760137976287
1342,892ab2c464bffff,23,42.38561117102419,-83.0300327778084,1.0879899830048878,Airport Sub,07,Strong St & Concord St,DAMAGE TO PROPERTY,5,0.21739130434782608,0.10110982528326877
1343,892ab2c6643ffff,61,42.4297876322612,-82.9725671390709,0.7380180850742293,Mapleridge,09,Park Grove St & Celestine St,ASSAULT,8,0.13114754098360656,0.10110632191233501
1344,892ab2c1b8bffff,83,42.4270776067353,-83.19242488109501,0.5342358743948574,Winship,12,Margareta St & Lauder St,ASSAULT,16,0.1927710843373494,0.10101352098967496
1345,892ab2cf557ffff,65,42.40302738244693,-83.2127557536164,0.6980560366507438,Crary/St Marys,08,Keeler St & Lindsay St,STOLEN VEHICLE,19,0.2923076923076923,0.10086302425437593
1346,892ab2c7047ffff,29,42.4201417652256,-83.0316576870396,1.0295278925200273,Grant,11,Covert St & Sherwood St,ASSAULT,6,0.20689655172413793,0.10086008363526619
1347,892ab2ceda3ffff,60,42.3346819903025,-83.0838301752967,0.7435331529746578,North Corktown,03,Butternut St & 18th St,LARCENY,23,0.38333333333333336,0.10081900382643935
1348,892ab2c5207ffff,87,42.372521267787,-83.1039966020434,0.49471029297119395,Virginia Park Community,10,Hazelwood St & La Salle Blvd,ASSAULT,19,0.21839080459770116,0.10080417587490009
1349,892ab2ce54fffff,122,42.3896593283241,-83.1364452537867,0.17159155534032294,Oakman Blvd Community,10,W Grand St & Petoskey Ave,ASSAULT,34,0.2786885245901639,0.10074056888262567
1350,892ab2cee33ffff,107,42.3458555555136,-83.140559066241,0.3096978190850986,Midwest,02,Wykes St & Majestic St,ASSAULT,24,0.22429906542056074,0.10073879835661537
1351,892ab2cf0afffff,56,42.3937252814294,-83.2262340172673,0.7791754590704546,Rosedale Park,08,Lyndon St & Glastonbury Ave,STOLEN VEHICLE,12,0.21428571428571427,0.10072627095291432
1352,892ab2c405bffff,46,42.3703916959217,-83.00904401821927,0.871238319782693,Gratiot-Grand,07,Ruedisale Ct & Van Dyke St,DAMAGE TO PROPERTY,9,0.1956521739130435,0.10072446970335144
1353,892ab2cf283ffff,68,42.402076245583125,-83.2605157141841,0.6682017281567658,Brightmoor,08,Lamphere St & Keeler St,ASSAULT,12,0.17647058823529413,0.10068967010294799
1354,892ab2c62a7ffff,92,42.4039172508546,-82.9579224573067,0.44647401298895134,Morningside,05,Wayburn St & Linville St,ASSAULT,28,0.30434782608695654,0.10063356238251767
1355,892ab2cecc7ffff,84,42.35886214139928,-83.1182749066471,0.5197050081653579,Midwest,10,Firwood St & Pacific St,ASSAULT,23,0.27380952380952384,0.10059950476568551
1356,892ab2c192fffff,124,42.4144026723178,-83.16127894673421,0.15088685730905474,Fitzgerald/Marygrove,12,Marygrove Dr & Wyoming St,ASSAULT,32,0.25806451612903225,0.10056262583983677
1357,892ab2ce553ffff,24,42.3945741643097,-83.1343942894654,1.0710100659081216,Oakman Blvd Community,10,Dexter Ave & Kendall St,STOLEN VEHICLE,4,0.16666666666666666,0.10050529865330343
1358,892ab2cc643ffff,100,42.36286236357127,-83.23963200555208,0.3700394838438511,Franklin Park,06,Westfield St & Heyden St,ASSAULT,34,0.34,0.10041841874138882
1359,892ab2ce4b7ffff,70,42.4065372780392,-83.12751117442772,0.6462657212898881,Pilgrim Village,12,Pilgrim St & Linwood St,ASSAULT,12,0.17142857142857143,0.10041594417982411
1360,892ab2ce93bffff,71,42.3116639829614,-83.1061953913472,0.6369058703955613,Central Southwest,04,Dragoon St & Regular St,ASSAULT,19,0.2676056338028169,0.10040417857626002
1361,892ab2c76afffff,55,42.4338034161334,-83.0328296313871,0.783798596350952,Nortown,11,E 7 Mile Rd & Concord St,DAMAGE TO PROPERTY,12,0.21818181818181817,0.10036957004333925
1362,892ab2cf40bffff,63,42.4188402046638,-83.2304973173821,0.709217496145582,Evergreen-Outer Drive,08,Shaftsbury Ave & W Outer Dr,DAMAGE TO PROPERTY,12,0.19047619047619047,0.10029860368512228
1363,892ab2cc92fffff,67,42.2625686612941,-83.1570444926093,0.6716292869016078,Boynton,04,S Ethel St & Gleason St,ASSAULT,12,0.1791044776119403,0.10023996575467425
1364,892ab2c1803ffff,68,42.4427439841951,-83.1844763960086,0.6621075583162681,Schaefer 7/8 Lodge,12,Stansbury St & Chippewa St,ASSAULT,16,0.23529411764705882,0.10021560776887528
1365,892ab2c655bffff,81,42.41739302101652,-82.92670625012259,0.5418977955240433,Cornerstone Village,05,Farmbrook St & Berden St,ASSAULT,21,0.25925925925925924,0.1001768731328302
1366,892ab2c1947ffff,75,42.4239662890813,-83.17388189451859,0.5967564834749373,Schulze,12,Curtis St & Steel St,ASSAULT,15,0.2,0.10014630795306703
1367,892ab2cc233ffff,109,42.3359077352494,-83.2326381859192,0.2834638536621741,Warrendale,06,Minock St & Paul Dr,ASSAULT,26,0.23853211009174313,0.1001307364503872
1368,892ab2c1b7bffff,96,42.4176572492452,-83.2058599387475,0.4029891242513985,College Park,08,Mansfield St & Santa Maria St,DAMAGE TO PROPERTY,18,0.1875,0.10011622479039821
